gene_id	group	xcase_dn_ptv	xcont_dn_ptv	xcase_dn_misb	xcont_dn_misb	xcase_dn_misa	xcont_dn_misa	xcase_dbs_ptv	xcont_dbs_ptv	xcase_swe_ptv	xcont_swe_ptv	xcase_tut	xcont_tut	qval
ENSG00000013588	All	0	0	0	0	0	0	1	0	1	1	3	3	9.0920e-01
ENSG00000013725	All	0	0	0	0	0	0	0	0	0	2	1	1	9.1501e-01
ENSG00000013810	All	1	0	0	0	0	0	0	0	0	0	0	2	7.3281e-01
ENSG00000014123	All	0	0	0	0	0	0	1	0	0	4	1	2	8.6203e-01
ENSG00000014138	All	0	0	0	0	0	0	1	0	0	1	3	2	8.6408e-01
ENSG00000014164	All	0	0	0	0	0	0	0	0	0	0	0	2	9.3118e-01
ENSG00000014216	All	0	0	0	0	0	1	0	1	0	0	3	2	8.5228e-01
ENSG00000014257	All	0	1	0	0	0	0	0	1	0	0	4	3	8.9272e-01
ENSG00000014641	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2589e-01
ENSG00000014824	All	0	0	0	0	0	1	1	0	0	2	1	0	8.6281e-01
ENSG00000014914	All	0	0	0	0	0	0	1	4	1	0	4	2	8.5662e-01
ENSG00000014919	All	0	0	0	0	0	0	1	2	0	0	2	0	8.8843e-01
ENSG00000015133	All	0	0	0	0	0	0	0	0	0	1	0	0	8.3496e-01
ENSG00000015153	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3111e-01
ENSG00000015171	All	1	0	0	0	0	0	2	0	0	0	0	0	1.4067e-01
ENSG00000015413	All	0	0	0	0	0	0	0	0	0	1	2	3	9.0360e-01
ENSG00000015475	All	0	0	0	0	0	0	0	0	0	1	2	2	9.1200e-01
ENSG00000015479	All	0	0	0	0	1	0	0	0	0	0	0	0	6.6680e-01
ENSG00000015520	All	0	0	0	0	0	0	1	3	0	2	8	9	8.5000e-01
ENSG00000015532	All	0	0	0	0	1	0	2	0	0	0	0	0	6.1010e-01
ENSG00000015592	All	1	0	0	0	0	0	0	1	0	0	1	2	6.5170e-01
ENSG00000015676	All	0	0	0	0	0	0	0	2	0	0	0	1	9.2689e-01
ENSG00000016082	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2464e-01
ENSG00000016391	All	0	0	0	0	0	0	0	0	0	1	3	6	9.1994e-01
ENSG00000016402	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2446e-01
ENSG00000016490	All	0	0	0	0	0	0	1	2	0	0	5	1	8.6309e-01
ENSG00000016602	All	0	0	0	0	0	0	2	5	0	0	1	4	8.7654e-01
ENSG00000016864	All	0	0	0	0	0	0	0	0	0	0	1	2	9.2323e-01
ENSG00000017260	All	0	0	0	0	0	0	0	0	1	0	1	0	7.0981e-01
ENSG00000017427	All	0	0	0	0	0	0	0	0	0	1	0	0	9.2437e-01
ENSG00000017797	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2848e-01
ENSG00000018189	All	0	0	1	0	1	0	0	0	0	0	0	1	2.8528e-01
ENSG00000018236	All	0	0	0	0	0	1	3	0	0	0	0	1	3.1378e-01
ENSG00000018280	All	0	0	0	0	0	0	0	0	0	2	6	0	8.8141e-01
ENSG00000018408	All	0	0	0	0	0	0	0	0	0	0	0	1	9.3110e-01
ENSG00000018510	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1634e-01
ENSG00000018625	All	0	0	0	0	0	0	0	0	0	1	1	1	9.1738e-01
ENSG00000018699	All	0	0	0	0	0	0	0	1	0	7	3	4	8.5645e-01
ENSG00000018869	All	0	0	0	0	0	0	2	0	1	1	5	3	8.9124e-01
ENSG00000019102	All	0	0	0	0	0	0	1	1	0	0	1	2	9.0908e-01
ENSG00000019144	All	0	0	0	0	0	0	2	5	0	0	0	1	9.2767e-01
ENSG00000019169	All	0	0	0	0	0	0	4	3	0	0	0	2	8.7883e-01
ENSG00000019186	All	0	0	0	0	0	0	1	1	0	1	0	3	8.8802e-01
ENSG00000019485	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2807e-01
ENSG00000019505	All	0	0	0	0	0	0	2	0	0	0	2	0	6.7113e-01
ENSG00000019549	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2970e-01
ENSG00000019582	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1954e-01
ENSG00000019991	All	1	0	0	0	0	0	0	0	0	1	1	0	6.1193e-01
ENSG00000019995	All	1	0	0	0	0	0	0	0	0	0	0	0	4.7453e-01
ENSG00000020129	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2647e-01
ENSG00000020181	All	0	0	0	0	0	0	0	0	0	1	1	1	8.5397e-01
ENSG00000020256	All	0	0	0	0	1	0	0	0	0	0	0	0	7.8593e-01
ENSG00000020426	All	0	0	0	0	0	0	0	1	0	0	2	0	9.0259e-01
ENSG00000020577	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2914e-01
ENSG00000020633	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2908e-01
ENSG00000020922	All	0	0	0	0	0	0	2	0	1	3	4	4	8.6484e-01
ENSG00000021300	All	0	0	0	0	0	0	1	0	0	0	1	0	9.0654e-01
ENSG00000021355	All	0	0	0	0	0	0	0	0	0	0	1	3	9.2931e-01
ENSG00000021461	All	0	0	0	0	0	0	0	0	0	0	1	2	8.8819e-01
ENSG00000021488	All	0	0	0	0	0	0	1	2	0	0	4	4	9.2962e-01
ENSG00000021574	All	2	0	0	0	0	0	0	1	0	0	0	0	2.1204e-02
ENSG00000021645	All	0	0	0	0	1	0	2	2	0	0	0	1	8.1513e-01
ENSG00000021762	All	0	0	0	0	0	0	0	0	0	0	2	1	8.5578e-01
ENSG00000021776	All	0	0	0	0	0	0	0	0	1	0	1	1	7.0221e-01
ENSG00000021826	All	0	0	0	0	0	0	4	5	1	0	1	3	8.0884e-01
ENSG00000021852	All	0	0	0	0	0	0	1	0	0	0	0	4	8.7855e-01
ENSG00000022277	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2907e-01
ENSG00000022355	All	0	0	0	0	1	0	2	0	0	0	0	0	3.2226e-01
ENSG00000022556	All	0	0	0	0	0	0	2	2	0	4	5	5	8.5919e-01
ENSG00000022567	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2960e-01
ENSG00000022840	All	0	0	0	0	0	0	1	0	0	1	0	1	9.2877e-01
ENSG00000022976	All	0	0	0	0	0	0	2	5	0	0	2	1	8.8160e-01
ENSG00000023041	All	0	0	0	0	0	0	1	0	0	0	2	3	8.9086e-01
ENSG00000023171	All	0	0	0	0	0	0	0	0	0	1	0	0	9.2352e-01
ENSG00000023191	All	0	0	0	0	0	0	1	0	0	1	1	3	8.9812e-01
ENSG00000023228	All	0	0	0	0	0	0	2	2	2	2	0	1	8.6555e-01
ENSG00000023287	All	0	1	0	0	0	0	0	1	0	0	2	0	9.2854e-01
ENSG00000023318	All	0	0	0	0	1	0	0	0	0	0	0	0	6.6613e-01
ENSG00000023330	All	0	0	0	0	0	0	0	0	0	0	2	4	9.1649e-01
ENSG00000023445	All	1	0	0	0	0	0	1	1	0	0	0	0	4.3613e-01
ENSG00000023516	All	0	0	0	0	0	0	1	1	0	0	0	0	9.1641e-01
ENSG00000023572	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1293e-01
ENSG00000023608	All	0	0	0	0	0	0	0	0	0	0	4	0	8.9548e-01
ENSG00000023697	All	0	0	0	0	0	0	2	0	0	0	0	0	7.8536e-01
ENSG00000023734	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3001e-01
ENSG00000023839	All	0	0	0	0	0	0	4	5	0	1	9	11	8.3939e-01
ENSG00000023892	All	0	0	0	0	0	0	2	0	0	1	1	1	8.1411e-01
ENSG00000023902	All	1	0	0	0	0	0	1	0	0	0	0	0	2.0050e-01
ENSG00000023909	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2307e-01
ENSG00000024048	All	0	0	0	0	0	1	5	0	0	1	1	0	3.8174e-01
ENSG00000024422	All	0	0	0	0	1	0	0	0	0	0	0	0	7.7258e-01
ENSG00000024526	All	0	0	0	0	0	0	1	1	1	2	1	2	8.6735e-01
ENSG00000024862	All	0	0	0	0	0	0	0	0	0	3	4	4	9.0931e-01
ENSG00000025039	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2904e-01
ENSG00000025156	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2420e-01
ENSG00000025293	All	0	0	0	0	0	0	1	0	0	0	0	0	7.3486e-01
ENSG00000025423	All	0	0	0	0	0	0	4	3	0	0	0	2	8.0283e-01
ENSG00000025434	All	1	0	0	0	0	0	0	2	0	0	2	0	4.4623e-01
ENSG00000025708	All	0	0	0	0	0	0	2	1	0	0	0	0	8.9750e-01
ENSG00000025770	All	0	0	0	0	0	0	3	1	0	2	0	2	9.2646e-01
ENSG00000025772	All	0	0	0	0	0	0	0	0	0	0	1	1	9.3057e-01
ENSG00000025796	All	0	0	0	0	0	0	1	1	0	1	2	0	8.5392e-01
ENSG00000025800	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2510e-01
ENSG00000026025	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3099e-01
ENSG00000026103	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2251e-01
ENSG00000026297	All	0	0	0	0	0	0	2	1	0	1	0	0	8.2662e-01
ENSG00000026508	All	0	0	0	0	0	0	4	1	0	1	1	0	8.1378e-01
ENSG00000026559	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2480e-01
ENSG00000026652	All	0	0	0	0	0	0	1	0	0	0	1	1	7.6038e-01
ENSG00000026751	All	0	0	0	0	0	0	0	0	0	1	0	0	9.2946e-01
ENSG00000026950	All	0	0	0	0	0	0	0	0	0	0	0	2	8.9126e-01
ENSG00000027001	All	0	0	0	0	0	0	1	0	0	4	3	6	8.6115e-01
ENSG00000027075	All	0	0	0	0	0	0	0	1	0	0	1	1	9.2811e-01
ENSG00000027644	All	0	1	0	0	1	0	4	2	0	4	6	6	8.0126e-01
ENSG00000027697	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2436e-01
ENSG00000027847	All	0	0	0	0	0	0	1	0	0	0	0	0	9.1762e-01
ENSG00000027869	All	0	0	0	0	0	0	0	0	0	0	1	0	9.0054e-01
ENSG00000028116	All	0	0	0	0	0	0	1	2	0	1	3	4	8.8642e-01
ENSG00000028137	All	0	0	0	0	0	0	1	0	0	1	1	0	9.3053e-01
ENSG00000028203	All	0	0	0	0	0	0	0	1	0	1	1	0	9.3098e-01
ENSG00000028277	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2792e-01
ENSG00000028310	All	0	0	0	0	0	0	0	0	0	0	1	0	9.1798e-01
ENSG00000028528	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2974e-01
ENSG00000028839	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3020e-01
ENSG00000029153	All	0	0	0	0	0	0	0	3	0	1	0	4	8.7889e-01
ENSG00000029364	All	0	0	0	0	0	0	1	0	0	0	0	0	7.6623e-01
ENSG00000029534	All	0	0	0	0	0	0	1	0	0	0	0	1	6.9399e-01
ENSG00000029559	All	0	0	0	0	0	0	1	0	0	1	0	0	8.9766e-01
ENSG00000029639	All	0	0	0	0	0	0	0	0	0	1	1	3	8.9604e-01
ENSG00000029725	All	0	0	0	0	0	1	0	1	0	0	0	0	9.2844e-01
ENSG00000030066	All	0	0	0	0	0	0	1	3	0	1	0	1	9.2690e-01
ENSG00000030110	All	0	0	0	0	0	0	3	1	0	0	0	1	9.1476e-01
ENSG00000030304	All	0	0	0	0	0	0	0	3	1	5	2	1	8.6609e-01
ENSG00000030419	All	0	0	0	0	0	0	0	0	0	2	0	0	9.2442e-01
ENSG00000030582	All	0	0	0	0	0	0	4	0	1	0	2	2	5.6550e-01
ENSG00000031003	All	0	0	0	0	0	0	1	0	0	0	0	0	7.4692e-01
ENSG00000031081	All	0	1	0	0	0	0	1	0	0	1	0	1	9.1702e-01
ENSG00000031691	All	0	0	0	0	0	0	0	0	0	1	1	1	9.0660e-01
ENSG00000031698	All	0	0	0	0	0	0	0	1	0	0	1	1	9.2916e-01
ENSG00000031823	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2849e-01
ENSG00000032219	All	0	0	0	0	0	0	3	3	0	1	0	1	9.1706e-01
ENSG00000032389	All	0	0	0	0	0	0	0	0	0	0	0	1	9.3073e-01
ENSG00000032444	All	0	0	0	0	1	1	1	4	0	1	3	2	8.3928e-01
ENSG00000032742	All	1	0	0	0	0	0	0	2	1	0	1	1	9.1526e-01
ENSG00000033011	All	0	0	0	0	0	0	1	0	0	1	2	2	8.8734e-01
ENSG00000033030	All	0	0	0	0	0	0	0	0	0	1	0	0	9.3120e-01
ENSG00000033050	All	0	0	0	0	0	0	1	0	1	0	1	3	5.4559e-01
ENSG00000033100	All	0	1	0	0	0	0	0	0	0	3	2	1	8.6581e-01
ENSG00000033122	All	0	0	0	0	0	0	1	0	1	0	1	0	5.2000e-01
ENSG00000033170	All	0	0	0	0	0	0	0	1	0	0	0	1	9.2292e-01
ENSG00000033178	All	0	0	0	0	0	0	0	1	0	1	2	0	9.3081e-01
ENSG00000033327	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2297e-01
ENSG00000033627	All	0	0	0	0	0	0	1	1	0	0	0	0	9.1745e-01
ENSG00000033800	All	0	0	0	0	1	0	0	0	0	0	0	0	7.6995e-01
ENSG00000033867	All	0	0	0	0	0	0	0	0	0	0	2	1	9.2961e-01
ENSG00000034053	All	0	0	0	0	0	0	0	0	0	1	0	0	9.1683e-01
ENSG00000034152	All	0	0	0	0	0	0	0	1	0	0	0	0	8.9786e-01
ENSG00000034239	All	0	0	0	0	0	0	0	0	0	0	1	2	9.0895e-01
ENSG00000034510	All	0	0	0	0	0	0	0	0	0	0	0	1	9.3050e-01
ENSG00000034533	All	0	0	0	0	0	0	2	1	0	1	0	5	8.9139e-01
ENSG00000034677	All	0	0	1	0	0	0	2	0	0	1	0	0	5.5911e-01
ENSG00000034693	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2760e-01
ENSG00000034713	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1288e-01
ENSG00000034971	All	1	0	0	0	0	0	0	1	0	0	1	2	9.2635e-01
ENSG00000035115	All	0	0	0	0	0	0	1	1	0	1	0	3	8.9780e-01
ENSG00000035141	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1409e-01
ENSG00000035403	All	1	0	0	0	0	1	0	0	0	1	5	1	5.9630e-01
ENSG00000035499	All	0	0	0	0	0	0	0	1	0	0	3	2	8.7960e-01
ENSG00000035664	All	0	0	0	0	0	0	0	0	0	1	1	2	9.0544e-01
ENSG00000035681	All	0	0	0	0	0	0	0	0	0	1	4	5	8.5526e-01
ENSG00000035687	All	1	0	0	0	0	0	0	0	0	0	0	0	4.7265e-01
ENSG00000035720	All	0	0	0	0	0	0	0	2	0	0	0	0	9.0374e-01
ENSG00000035862	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3032e-01
ENSG00000035928	All	0	0	0	0	0	0	1	0	0	1	1	3	9.2865e-01
ENSG00000036054	All	1	0	0	0	0	0	1	1	0	0	2	1	9.1564e-01
ENSG00000036257	All	1	0	0	0	1	0	0	0	0	0	0	0	3.0117e-01
ENSG00000036448	All	0	0	0	0	0	0	4	7	2	5	21	11	8.3484e-01
ENSG00000036530	All	0	0	0	0	0	0	1	0	0	0	0	0	7.5590e-01
ENSG00000036549	All	1	0	0	0	0	0	0	1	1	0	0	0	5.7873e-01
ENSG00000036565	All	0	0	0	0	0	0	1	2	2	4	3	2	8.9241e-01
ENSG00000036672	All	0	0	0	0	0	0	1	0	0	0	1	2	7.8650e-01
ENSG00000036828	All	0	0	0	0	0	0	0	0	0	0	1	2	9.1910e-01
ENSG00000037042	All	0	0	0	0	0	0	1	0	1	0	3	0	9.3076e-01
ENSG00000037241	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2894e-01
ENSG00000037280	All	0	0	0	0	1	0	0	1	0	0	0	1	9.2277e-01
ENSG00000037474	All	0	0	0	0	0	0	0	1	0	1	2	2	9.2686e-01
ENSG00000037637	All	0	0	0	0	0	0	1	1	0	0	1	2	9.2259e-01
ENSG00000037749	All	0	0	0	0	0	0	0	0	0	2	1	0	9.2599e-01
ENSG00000037757	All	0	0	0	0	0	0	0	0	0	0	0	0	9.0838e-01
ENSG00000037897	All	0	0	0	0	0	0	0	1	0	0	1	1	9.2597e-01
ENSG00000037965	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2413e-01
ENSG00000038002	All	0	0	0	0	0	0	0	0	0	0	1	2	9.0477e-01
ENSG00000038210	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2769e-01
ENSG00000038219	All	0	0	0	0	0	0	1	2	1	0	0	1	9.1794e-01
ENSG00000038274	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2584e-01
ENSG00000038295	All	0	0	0	0	0	0	0	1	1	1	0	0	9.3034e-01
ENSG00000038358	All	0	0	0	0	0	0	1	4	0	1	3	0	9.2169e-01
ENSG00000038382	All	1	0	1	0	1	0	4	0	0	0	1	0	1.2817e-01
ENSG00000038427	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3098e-01
ENSG00000038532	All	0	0	0	0	0	0	3	0	1	0	1	0	8.0138e-01
ENSG00000038945	All	0	0	0	0	0	0	0	0	0	5	5	4	8.9108e-01
ENSG00000039068	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1964e-01
ENSG00000039123	All	0	0	0	0	0	0	0	1	0	1	0	1	9.2945e-01
ENSG00000039139	All	1	0	0	0	0	0	7	12	1	10	10	19	9.1509e-01
ENSG00000039319	All	0	0	0	0	0	0	0	0	1	3	1	4	8.4910e-01
ENSG00000039523	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2245e-01
ENSG00000039537	All	0	0	0	0	0	0	2	1	0	3	4	6	8.5462e-01
ENSG00000039560	All	0	0	0	0	0	0	1	0	0	2	2	0	9.2847e-01
ENSG00000039600	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2980e-01
ENSG00000039650	All	1	0	0	0	0	0	1	4	0	0	4	2	9.1484e-01
ENSG00000039987	All	0	0	0	0	1	0	0	0	0	2	0	0	7.9978e-01
ENSG00000040199	All	0	0	0	0	0	0	1	2	0	1	2	2	9.2767e-01
ENSG00000040275	All	0	0	0	0	0	0	1	0	0	1	5	6	8.7067e-01
ENSG00000040341	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2999e-01
ENSG00000040487	All	0	0	0	0	0	0	0	2	0	1	1	1	9.0153e-01
ENSG00000040531	All	0	0	0	0	0	0	0	1	0	0	2	3	9.2077e-01
ENSG00000040608	All	0	0	0	0	0	0	1	0	0	0	0	0	7.6631e-01
ENSG00000040633	All	0	0	0	0	0	0	0	0	0	0	1	2	9.2766e-01
ENSG00000040731	All	1	0	0	0	2	0	0	0	0	1	2	1	1.6388e-01
ENSG00000040933	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2454e-01
ENSG00000041353	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2841e-01
ENSG00000041357	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2822e-01
ENSG00000041515	All	0	0	0	0	0	0	1	0	0	0	0	2	7.1888e-01
ENSG00000041802	All	0	0	0	0	0	0	1	1	0	0	1	6	8.6561e-01
ENSG00000041880	All	0	0	0	0	0	0	0	0	0	1	2	1	8.9165e-01
ENSG00000041982	All	0	0	0	0	0	0	2	0	0	2	5	8	8.3706e-01
ENSG00000041988	All	0	0	0	0	0	0	1	0	0	0	0	0	9.1084e-01
ENSG00000042062	All	1	0	0	0	0	0	0	1	0	2	0	6	9.1515e-01
ENSG00000042088	All	0	0	0	0	0	0	2	5	1	2	3	3	8.7501e-01
ENSG00000042286	All	0	0	0	0	0	0	1	1	1	3	1	1	9.0555e-01
ENSG00000042304	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1863e-01
ENSG00000042317	All	0	0	0	0	0	0	1	0	0	0	1	2	8.8145e-01
ENSG00000042429	All	0	0	0	0	0	0	4	2	1	0	0	2	8.7109e-01
ENSG00000042445	All	0	0	0	0	0	0	0	1	1	2	4	5	8.7692e-01
ENSG00000042493	All	0	0	0	0	0	0	0	2	0	0	3	4	9.0155e-01
ENSG00000042753	All	0	0	2	0	0	0	2	0	0	0	0	0	3.8813e-03
ENSG00000042781	All	0	0	0	0	0	0	12	13	1	11	8	10	8.1731e-01
ENSG00000042813	All	0	0	0	0	0	0	1	0	0	0	0	1	7.8853e-01
ENSG00000042832	All	0	0	0	0	0	0	5	4	1	7	11	12	8.2312e-01
ENSG00000042980	All	0	0	0	0	0	0	2	4	0	8	1	7	8.6780e-01
ENSG00000043039	All	0	0	0	0	0	0	2	1	0	0	1	1	7.8901e-01
ENSG00000043093	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2104e-01
ENSG00000043143	All	1	0	0	0	1	0	1	4	0	0	0	0	3.4073e-01
ENSG00000043462	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2533e-01
ENSG00000043514	All	0	0	0	0	0	0	0	0	1	1	0	0	8.8651e-01
ENSG00000044012	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2368e-01
ENSG00000044090	All	0	0	0	0	0	0	4	0	0	3	8	1	8.3822e-01
ENSG00000044115	All	0	0	0	0	0	0	0	1	0	0	2	3	9.2076e-01
ENSG00000044524	All	0	0	0	0	0	0	0	0	0	1	1	0	9.2201e-01
ENSG00000044574	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2421e-01
ENSG00000046604	All	0	0	0	0	0	0	0	0	0	1	3	2	8.7220e-01
ENSG00000046889	All	0	0	0	0	0	1	0	0	0	0	2	1	8.3991e-01
ENSG00000047056	All	0	0	0	0	1	0	0	0	0	1	0	0	7.8089e-01
ENSG00000047188	All	0	0	0	0	0	0	0	0	1	2	1	1	9.3114e-01
ENSG00000047249	All	0	0	0	0	0	0	0	1	0	0	1	3	8.7782e-01
ENSG00000047315	All	0	1	0	0	1	0	1	0	0	1	1	1	7.6056e-01
ENSG00000047346	All	0	0	0	0	0	0	0	1	1	0	2	0	9.2239e-01
ENSG00000047365	All	0	0	0	0	0	0	1	1	0	3	6	3	8.3512e-01
ENSG00000047410	All	0	0	0	0	0	0	0	1	0	1	0	0	9.3062e-01
ENSG00000047457	All	0	0	0	0	0	0	2	4	2	1	4	0	8.5757e-01
ENSG00000047578	All	0	0	0	0	0	0	1	1	2	5	6	4	8.3768e-01
ENSG00000047579	All	0	0	0	0	0	0	1	0	0	0	0	3	9.0017e-01
ENSG00000047617	All	0	0	0	0	0	0	1	2	1	2	8	10	8.4555e-01
ENSG00000047621	All	0	0	0	0	0	0	0	4	0	0	5	1	8.7446e-01
ENSG00000047849	All	0	0	0	0	0	0	0	1	0	0	1	2	9.2577e-01
ENSG00000047932	All	1	0	0	0	0	0	0	0	0	0	1	1	7.9025e-01
ENSG00000047936	All	0	0	0	0	0	0	3	6	1	4	12	16	8.3202e-01
ENSG00000048028	All	0	2	0	0	0	0	3	3	0	0	5	5	8.1269e-01
ENSG00000048052	All	0	0	0	0	0	0	1	4	0	0	0	0	9.2379e-01
ENSG00000048140	All	1	0	0	0	0	0	1	3	0	0	3	1	9.1488e-01
ENSG00000048162	All	0	0	0	0	0	0	0	0	0	0	3	2	9.2673e-01
ENSG00000048342	All	0	0	0	0	0	0	0	1	0	0	3	5	8.3185e-01
ENSG00000048392	All	0	0	0	0	0	0	2	0	0	0	0	0	6.8784e-01
ENSG00000048405	All	0	0	0	0	0	0	0	1	0	0	0	1	9.3137e-01
ENSG00000048462	All	0	0	0	0	0	0	1	2	0	0	4	1	9.1567e-01
ENSG00000048471	All	0	0	0	0	0	0	0	0	0	0	2	2	8.6726e-01
ENSG00000048540	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2547e-01
ENSG00000048544	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2618e-01
ENSG00000048545	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2367e-01
ENSG00000048649	All	0	0	1	0	0	0	0	0	0	0	0	0	5.8236e-01
ENSG00000048707	All	0	0	0	0	0	0	4	5	0	2	7	3	9.3100e-01
ENSG00000048740	All	0	0	0	0	0	0	0	0	0	0	0	0	9.1977e-01
ENSG00000048828	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2225e-01
ENSG00000048991	All	0	0	0	0	0	0	0	0	0	0	0	1	9.2838e-01
ENSG00000049089	All	1	0	0	0	0	0	0	1	0	0	1	3	6.9270e-01
ENSG00000049130	All	0	0	0	0	0	0	2	0	0	0	0	0	6.2176e-01
ENSG00000049167	All	0	0	0	0	0	0	1	1	0	1	4	3	8.9839e-01
ENSG00000049192	All	0	0	0	0	0	0	0	0	1	0	2	0	7.1817e-01
ENSG00000049239	All	0	0	0	0	0	0	1	0	0	1	4	3	8.8735e-01
ENSG00000049245	All	0	0	0	0	0	0	0	1	0	0	0	1	9.3096e-01
ENSG00000049246	All	0	0	0	0	0	0	6	6	0	0	4	4	8.5306e-01
ENSG00000049247	All	0	0	0	0	0	0	0	0	0	0	0	1	9.3095e-01
ENSG00000049249	All	0	0	0	0	0	0	0	1	0	1	4	0	9.3053e-01
ENSG00000049283	All	0	0	0	0	0	0	0	1	0	2	1	1	8.9131e-01
ENSG00000049323	All	0	0	0	0	0	0	1	1	0	1	2	2	9.2562e-01
ENSG00000049449	All	0	0	0	0	0	0	1	2	0	0	1	1	9.2861e-01
ENSG00000049540	All	0	0	0	0	0	0	4	2	0	1	2	6	8.6163e-01
ENSG00000049541	All	0	0	0	0	0	0	0	0	1	2	1	0	9.0156e-01
ENSG00000049618	All	7	0	0	0	2	0	2	0	0	0	0	0	2.5781e-10
ENSG00000049656	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2020e-01
ENSG00000049759	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2656e-01
ENSG00000049860	All	0	0	0	0	0	0	1	0	0	1	3	4	8.7468e-01
ENSG00000049883	All	0	0	0	0	0	0	0	0	0	0	1	2	8.9862e-01
ENSG00000050130	All	0	0	0	0	0	0	0	0	1	0	0	0	8.0187e-01
ENSG00000050165	All	0	0	0	0	0	0	1	0	0	0	2	0	9.0215e-01
ENSG00000050344	All	1	1	0	0	0	0	7	7	2	1	2	3	9.2662e-01
ENSG00000050393	All	0	0	0	0	0	0	1	2	0	0	2	3	9.0548e-01
ENSG00000050405	All	0	0	0	0	0	0	0	1	0	2	3	2	8.7229e-01
ENSG00000050426	All	0	0	0	0	0	0	1	0	0	0	0	2	7.5349e-01
ENSG00000050438	All	0	0	0	0	0	1	1	1	0	0	0	0	9.2961e-01
ENSG00000050555	All	0	0	0	0	0	0	3	9	1	2	8	5	8.4273e-01
ENSG00000050628	All	0	0	0	0	0	0	0	0	0	0	1	0	9.2828e-01
ENSG00000050730	All	0	0	0	0	0	0	0	0	0	0	0	0	9.3055e-01
ENSG00000050748	All	0	0	0	0	0	0	0	2	0	1	0	0	9.2580e-01
ENSG00000050767	All	0	0	0	0	0	0	0	2	0	0	1	4	8.6107e-01
ENSG00000050820	All	1	0	0	0	0	0	0	0	0	0	0	0	4.4831e-01
ENSG00000051009	All	0	0	0	0	0	0	0	0	0	0	1	1	9.2230e-01
ENSG00000051108	All	0	0	0	0	0	0	0	1	0	0	0	0	9.2383e-01
ENSG00000051128	All	0	0	0	0	0	0	0	0	0	0	0	0	9.2408e-01
ENSG00000051180	All	0	0	0	0	0	0	1	0	0	0	0	0	7.2358e-01
ENSG00000051341	All	0	0	0	0	0	0	3	0	0	1	7	15	8.2982e-01
ENSG00000051382	All	0	0	0	0	0	0	1	1	0	0	0	1	9.2772e-01
