gene	set
VDAC2	DTE
COMTD1	DTE
STOX1	DTE
NDRG2	DTE
ARHGEF40	DTE
NSMF	DTE
ZNF219	DTE
CASP7	DTE
SALL2	DTE
HSPA12A	DTE
ARHGAP42	DTE
SLC39A13	DTE
MOAP1	DTE
PDZRN4	DTE
NELL1	DTE
ABTB2	DTE
GPR176	DTE
JAM3	DTE
SVOP	DTE
GPT2	DTE
RAB8B	DTE
IKBIP	DTE
LARP6	DTE
GABRB3	DTE
SCN3B	DTE
CYYR1	DTE
WBP1L	DTE
APBB1	DTE
TPP1	DTE
ATP9B	DTE
PPFIBP2	DTE
RIC3	DTE
IDH3A	DTE
DENND2B	DTE
TMEM130	DTE
WEE1	DTE
MAPK7	DTE
MCM7	DTE
ZNF3	DTE
RIMKLB	DTE
NDEL1	DTE
BLCAP	DTE
TMPRSS5	DTE
COG1	DTE
PLEKHA7	DTE
ZCCHC18	DTE
B2M	DTE
CASC4	DTE
PCLAF	DTE
TMEM170A	DTE
NAV2	DTE
PLK1	DTE
NEMP1	DTE
STX3	DTE
MTMR10	DTE
SCG5	DTE
NYAP1	DTE
TSC22D4	DTE
CCNDBP1	DTE
MAP1A	DTE
MAPRE2	DTE
MARS1	DTE
MBD6	DTE
DUSP18	DTE
PBX3	DTE
SAMD14	DTE
ISLR2	DTE
SP2	DTE
GPRC5B	DTE
CDK12	DTE
MYO5B	DTE
ACAA2	DTE
STIM1	DTE
RRM1	DTE
PRRT2	DTE
ZNF23	DTE
RAB8A	DTE
GATAD2A	DTE
MVD	DTE
CACNB3	DTE
TUBA1A	DTE
TUBA1C	DTE
ZNF701	DTE
GPD1	DTE
TTYH1	DTE
TMEM145	DTE
TRAPPC9	DTE
SPINT2	DTE
TLCD3A	DTE
KIFC2	DTE
SLC43A2	DTE
CYB5D2	DTE
C19orf48	DTE
SPRYD3	DTE
MIS12	DTE
CTNNB1	DTE
SCARA3	DTE
PBK	DTE
THAP9	DTE
MAPK1IP1L	DTE
DDIT4	DTE
RBPJ	DTE
PXK	DTE
KCTD6	DTE
FAM107A	DTE
IRF2	DTE
SEPTIN2	DTE
DTYMK	DTE
TAP1	DTE
RAB31	DTE
REEP4	DTE
BMP1	DTE
PHYHIP	DTE
FEN1	DTE
MTCL1	DTE
SERINC2	DTE
GFRA2	DTE
STAT3	DTE
ADAM9	DTE
AXIN2	DTE
LRATD2	DTE
CHTF8	DTE
NSG1	DTE
FSTL5	DTE
TNIP2	DTE
ZNF608	DTE
STXBP6	DTE
MFF	DTE
GRM5	DTE
CPLX1	DTE
VXN	DTE
FAM110B	DTE
PCSK9	DTE
NMD3	DTE
B3GALNT1	DTE
GPRIN1	DTE
KCNAB1	DTE
PGM2	DTE
PTK2	DTE
SCN9A	DTE
SDC2	DTE
ZEB2	DTE
ANTXR1	DTE
CKAP2L	DTE
BUB1	DTE
FASN	DTE
GPS1	DTE
LDB2	DTE
RAC3	DTE
LIMS1	DTE
UGP2	DTE
HNRNPF	DTE
ROBO1	DTE
CTNND2	DTE
GUSB	DTE
ALCAM	DTE
KCNAB3	DTE
NSG2	DTE
USP47	DTE
FAXDC2	DTE
CRTAP	DTE
CDK1	DTE
EMX2	DTE
SEMA3E	DTE
DCLK2	DTE
LONRF2	DTE
PFKFB3	DTE
CDH2	DTE
DLGAP1	DTE
BOP1	DTE
AKAP13	DTE
CDCA4	DTE
CHCHD7	DTE
MTSS1	DTE
TRH	DTE
MSANTD4	DTE
PDGFD	DTE
S1PR1	DTE
MTM1	DTE
ATP6V0E2	DTE
PRKCE	DTE
CANT1	DTE
CHD7	DTE
ESCO2	DTE
DLK2	DTE
HOPX	DTE
LRRC8D	DTE
NEUROD2	DTE
CLSTN1	DTE
CXXC5	DTE
ZIK1	DTE
GPHN	DTE
CAMTA1	DTE
GATM	DTE
ZNF540	DTE
MLLT3	DTE
RRM2	DTE
PRNP	DTE
ATPAF2	DTE
GAP43	DTE
LAMB2	DTE
MOB3A	DTE
FRMD3	DTE
GPR22	DTE
C5orf34	DTE
NEGR1	DTE
MACROD2	DTE
SUCLG2	DTE
RCAN2	DTE
GNG12	DTE
MANEA	DTE
RND1	DTE
EFEMP2	DTE
FUT10	DTE
LRRC20	DTE
TMCC1	DTE
DHCR7	DTE
OXSR1	DTE
ARPP21	DTE
GRK2	DTE
EVC2	DTE
ZNF680	DTE
LRRN3	DTE
NOC3L	DTE
CKS1B	DTE
ABLIM3	DTE
GOLGB1	DTE
TRIB1	DTE
DAB1	DTE
SMARCC1	DTE
PTPRM	DTE
TOMM20	DTE
EIF1	DTE
DPY19L1	DTE
CBX2	DTE
SPTBN2	DTE
GOLIM4	DTE
RBM4B	DTE
MARCHF3	DTE
GNG5	DTE
RGMB	DTE
EXO1	DTE
ATP2A2	DTE
C12orf76	DTE
ZCCHC12	DTE
ANKRD36C	DTE
TTC9B	DTE
UGT8	DTE
SH3PXD2B	DTE
LARP7	DTE
RPL15	DTE
SEZ6L2	DTE
KCTD13	DTE
KLC2	DTE
CTBP2	DTE
PDIK1L	DTE
SPSB4	DTE
PACS1	DTE
CADM2	DTE
FAM131A	DTE
CSRP2	DTE
CTDSP2	DTE
ATG13	DTE
CHST1	DTE
TP53I11	DTE
CCNE2	DTE
PHYKPL	DTE
PTPN2	DTE
SMAD2	DTE
ZNF25	DTE
ARL10	DTE
CLTB	DTE
LPL	DTE
DPP10	DTE
UCP2	DTE
PAAF1	DTE
RAB6A	DTE
RPS6KB2	DTE
TOM1L2	DTE
MSRA	DTE
BAIAP2	DTE
ZDHHC21	DTE
UNC119B	DTE
TUBB6	DTE
B3GALT6	DTE
JAKMIP2	DTE
MBLAC2	DTE
YES1	DTE
TMEM39A	DTE
ATAD5	DTE
SLC35G1	DTE
CRLF3	DTE
RIMS2	DTE
SLCO3A1	DTE
DIRAS1	DTE
LMNB2	DTE
RMDN1	DTE
BOK	DTE
CDK5R1	DTE
NCKAP5	DTE
TYMS	DTE
LY6H	DTE
SHMT1	DTE
DEAF1	DTE
WDR73	DTE
SCN4B	DTE
PRDM16-DT	DTE
RIMKLA	DTE
ZBTB38	DTE
PPFIA3	DTE
TGIF1	DTE
MIEF2	DTE
SLC25A22	DTE
PGBD5	DTE
AP3S1	DTE
UBE2N	DTE
ARL6IP6	DTE
DPY19L2	DTE
GRAMD1C	DTE
PDE4DIP	DTE
FAR2P2	DTE
AMER3	DTE
SH2B1	DTE
GALNT11	DTE
GEN1	DTE
DTX3	DTE
KLHL11	DTE
CSRNP3	DTE
ZHX2	DTE
APOLD1	DTE
ERICH3	DTE
RCC2	DTE
PER1	DTE
TMTC2	DTE
MAGED1	DTE
LDLRAD3	DTE
TMEM151A	DTE
WSCD1	DTE
SLITRK4	DTE
LACC1	DTE
LRRC3B	DTE
ZNF154	DTE
NRXN1	DTE
ZADH2	DTE
RCC1	DTE
ITPRID1	DTE
MCFD2	DTE
NRIP1	DTE
RNF182	DTE
SMG1P3	DTE
SLC36A4	DTE
BHLHE22	DTE
ZNF443	DTE
PITPNB	DTE
LRRC57	DTE
SLC26A11	DTE
DHTKD1	DTE
PENK	DTE
ZNF678	DTE
RNF135	DTE
ZBTB20	DTE
DIPK2A	DTE
C5orf30	DTE
SLC35C1	DTE
RNF41	DTE
GINS3	DTE
NEUROG1	DTE
CCDC149	DTE
RTKN2	DTE
CHST15	DTE
MGAT4C	DTE
IDH2	DTE
GET1	DTE
RGMA	DTE
SHMT2	DTE
KCNA4	DTE
AP1S2	DTE
CACNB4	DTE
EXOC7	DTE
LIMK2	DTE
SATB1	DTE
NXPH3	DTE
NTM	DTE
TTC3	DTE
ANXA2	DTE
TMEM198B	DTE
RRP7BP	DTE
C11orf54	DTE
EWSR1	DTE
SPATA13	DTE
GJC1	DTE
MTA1	DTE
CADM1	DTE
ABAT	DTE
SMDT1	DTE
PTTG1IP	DTE
DAZAP2	DTE
CCBE1	DTE
TMEM121B	DTE
BCOR	DTE
PRR14L	DTE
ZNF438	DTE
OPCML	DTE
CHEK2	DTE
NUDT14	DTE
PNMA3	DTE
PRKX	DTE
SMTN	DTE
NIPSNAP1	DTE
PRKD1	DTE
RPL23AP82	DTE
MAP7D2	DTE
POU3F2	DTE
PTP4A3	DTE
PDE4B	DTE
NELL2	DTE
ZNF93	DTE
SEPTIN9	DTE
CDCA2	DTE
RALYL	DTE
SEPTIN5	DTE
TCEAL2	DTE
ROBO2	DTE
AP3M1	DTE
F8	DTE
BRF1	DTE
ANKS1B	DTE
FLRT2	DTE
NOMO2	DTE
GALNT17	DTE
FAM174B	DTE
PARPBP	DTE
SDHAP1	DTE
IRF7	DTE
LSAMP	DTE
PCGF3	DTE
PBX1	DTE
ZFP36L1	DTE
UBE2L3	DTE
BRWD1	DTE
KCNIP4	DTE
MORF4L1	DTE
LINC00839	DTE
NKAIN3	DTE
LRCH3	DTE
ZNF529	DTE
AIDA	DTE
C15orf41	DTE
ANKRD46	DTE
PIP5K1C	DTE
ZNF749	DTE
KLHL32	DTE
MRTFB	DTE
GABRA5	DTE
PPP1CC	DTE
THBS2	DTE
LINC00643	DTE
GNG2	DTE
PCLO	DTE
RGS7BP	DTE
MYT1L	DTE
SEPTIN10	DTE
SMYD4	DTE
GPATCH8	DTE
NF2	DTE
PDE2A	DTE
CARMIL3	DTE
MST1L	DTE
MPPED1	DTE
PLCD1	DTE
SLIT1	DTE
LYPD6	DTE
VSTM2B	DTE
SHTN1	DTE
TSPYL4	DTE
FNBP1	DTE
MAGED4B	DTE
TAF9B	DTE
MAGI2	DTE
EXD3	DTE
ERC2	DTE
B3GLCT	DTE
SPRY4	DTE
TCEA1	DTE
C11orf95	DTE
PRKAR1B	DTE
PLSCR1	DTE
FAM92A	DTE
BLOC1S5	DTE
H2AX	DTE
SRSF10	DTE
RALGAPA2	DTE
NKAIN2	DTE
S100A16	DTE
ZDHHC9	DTE
NHLRC3	DTE
FAM120AOS	DTE
LITAF	DTE
JPT1	DTE
LINC00943	DTE
PNRC2	DTE
FAM53B	DTE
KAZN	DTE
HMGB1	DTE
SPOCK3	DTE
TDRD7	DTE
KIAA0895L	DTE
MYT1	DTE
SPATS2L	DTE
FAT4	DTE
SEMA4A	DTE
SRGAP3	DTE
SUPT5H	DTE
IARS1	DTE
CPNE4	DTE
PRPF40A	DTE
AFAP1	DTE
MYO18A	DTE
SULF2	DTE
MYO6	DTE
TCF4	DTE
SLC30A10	DTE
ZFP62	DTE
NF1	DTE
CD47	DTE
TLE1	DTE
ARHGEF12	DTE
PDLIM7	DTE
FLNA	DTE
SRGAP1	DTE
FAM3C	DTE
SLC39A10	DTE
AP2A1	DTE
FAM163B	DTE
ANXA6	DTE
ZSCAN26	DTE
GAL3ST4	DTE
PCBP2	DTE
SRC	DTE
TBC1D9B	DTE
RAD54B	DTE
SYNGAP1	DTE
SVIL	DTE
STMN3	DTE
MYO5A	DTE
SIPA1L1	DTE
TOPORS	DTE
DPP4	DTE
SPTAN1	DTE
PARVA	DTE
FAM114A1	DTE
FAM49A	DTE
ADH5	DTE
ZNF677	DTE
DNM3	DTE
MPZL1	DTE
MBP	DTE
MRPL42	DTE
ZNF84	DTE
SIRPA	DTE
MARCHF5	DTE
SULT1C4	DTE
LPAR1	DTE
TMEM229B	DTE
HMGN5	DTE
DDRGK1	DTE
RPS6KL1	DTE
CACNA1E	DTE
QRICH1	DTE
ASPH	DTE
ITSN2	DTE
OGA	DTE
ATL1	DTE
WDHD1	DTE
CTNND1	DTE
BAZ1A	DTE
STK39	DTE
C6orf89	DTE
CALM1	DTE
SLC9A6	DTE
IPO9	DTE
ECI2	DTE
UNC13B	DTE
PPP1R14C	DTE
SMOC1	DTE
COLGALT2	DTE
FAM169A	DTE
CNOT7	DTE
TMEM184B	DTE
SCAMP5	DTE
SFT2D1	DTE
GRM3	DTE
ARHGAP11A	DTE
HMGN2	DTE
RUSC2	DTE
R3HDM4	DTE
CCDC152	DTE
GRK5	DTE
ITPRIPL1	DTE
SMC5	DTE
PRMT6	DTE
CAPZA2	DTE
PRC1	DTE
L1CAM	DTE
SREBF2	DTE
RASGEF1A	DTE
NOS1AP	DTE
GPRASP1	DTE
L3MBTL3	DTE
NAGA	DTE
KIFBP	DTE
RORB	DTE
SGMS1	DTE
INPP5B	DTE
C2orf72	DTE
RUFY2	DTE
BRD2	DTE
BAG6	DTE
DDR1	DTE
DISP3	DTE
GABBR1	DTE
ATXN2	DTE
DCTN1	DTE
PCDHA4	DTE
PCDHA2	DTE
PCDHA1	DTE
SNX2	DTE
ADGRG1	DTE
HMGN1	DTE
DENND6B	DTE
LIN52	DTE
ITSN1	DTE
RNPS1	DTE
JPT2	DTE
RNA5SP284	DTE
GPX3	DTE
DIO2	DTE
TSN	DTE
SYT3	DTE
NUP62	DTE
FGFR1OP	DTE
QTRT1	DTE
VDAC1	DTE
LEPROT	DTE
PPP1CB	DTE
S1PR3	DTE
CLIC1	DTE
DDAH2	DTE
ATP6V1G2	DTE
CSNK1E	DTE
IRF9	DTE
NAXD	DTE
CPNE1	DTE
AC132008.2	DTE
MEG3	DTE
ZBED1	DTE
AC005562.1	DTE
C5orf49	DTE
MIR99AHG	DTE
NPEPL1	DTE
SIAH3	DTE
AL109918.1	DTE
TENM3	DTE
TAFA5	DTE
VAMP2	DTE
FADS3	DTE
CCNL2	DTE
CENPVL1	DTE
SNHG14	DTE
SOX1-OT	DTE
MIR137HG	DTE
RFPL1S	DTE
MIAT	DTE
SATB2-AS1	DTE
LINC01918	DTE
C14orf132	DTE
DHFR	DTE
AL596087.2	DTE
LINC01159	DTE
LINC00595	DTE
AL391807.1	DTE
HCG18	DTE
ZNF826P	DTE
DLX6-AS1	DTE
TMEM44-AS1	DTE
AKAIN1	DTE
TAPBP	DTE
KANTR	DTE
AL592435.1	DTE
PANTR1	DTE
LINC01114	DTE
AC017053.1	DTE
MAGI2-AS3	DTE
LINC01278	DTE
LINC01102	DTE
RP11-640M9.1	DTE
ZEB1-AS1	DTE
BMS1P10	DTE
TTN-AS1	DTE
RGL2	DTE
KIFC1	DTE
C1orf226	DTE
FAR2P3	DTE
ACAD11	DTE
PNMA2	DTE
PCDHGC4	DTE
SOX2-OT	DTE
PCDHAC2	DTE
IL10RB	DTE
NFS1	DTE
LINC00461	DTE
AC016065.1	DTE
HAUS5	DTE
PCDHA11	DTE
TMEM150C	DTE
NEUROG2-AS1	DTE
HS3ST5	DTE
PCDHA10	DTE
LINC02762	DTE
TRMT9B	DTE
AC008525.1	DTE
GPR162	DTE
SELENOP	DTE
ZNF345	DTE
PCDHA12	DTE
PCDHGA12	DTE
LINC00599	DTE
CCDC71L	DTE
PCDHGA5	DTE
PCDHGA6	DTE
PCDHGB2	DTE
PCDHGB1	DTE
PCDHGA3	DTE
LRRC24	DTE
AC138866.2	DTE
SYS1-DBNDD2	DTE
STX16-NPEPL1	DTE
MIR100HG	DTE
AL096711.2	DTE
PCDHA3	DTE
AP001528.1	DTE
MIR9-3HG	DTE
AC005833.1	DTE
AL590560.2	DTE
CTSO	DTE
ZNF432	DTE
LINC01965	DTE
LSM14A	DTE
AL133166.1	DTE
INAFM1	DTE
TUBB3	DTE
TMEM179	DTE
TVP23C-CDRT4	DTE
THSD4-AS1	DTE
BOLA2-SMG1P6	DTE
LOXL1-AS1	DTE
CORO7	DTE
PCDHGA4	DTE
GTF2I	DTE
NOTCH2NLA	DTE
C21orf59-TCP10L	DTE
STRADA	DTE
SMIM17	DTE
AC008758.4	DTE
AL009178.2	DTE
ARHGAP19-SLIT1	DTE
BIVM-ERCC5	DTE
ARMCX5-GPRASP2	DTE
NBPF10	DTE
AL589740.1	DTE
ANKRD34A	DTE
CASC15	DTE
NUDT3	DTE
FAM106A	DTE
PPP4R3B	DTE
UHRF1	DTE
PIP4K2B	DTE
NEFL	DTE
EBLN3P	DTE
IQCJ-SCHIP1	DTE
AC118553.2	DTE
AC073111.4	DTE
AC087721.2	DTE
AC112128.1	DTE
DERPC	DTE
AC061961.1	DTE
TALONG000062498	DTE
TALONG000062499	DTE
TALONG000062532	DTE
TALONG000062539	DTE
TALONG000062567	DTE
TALONG000062591	DTE
TALONG000088142	DTE
NFYA	DTE.up
CYP51A1	DTE.up
HECW1	DTE.up
KLHL13	DTE.up
ICA1	DTE.up
VPS50	DTE.up
ARHGAP33	DTE.up
ST7	DTE.up
PRKAR2B	DTE.up
MSL3	DTE.up
KMT2E	DTE.up
LAMP2	DTE.up
CACNG3	DTE.up
AP2B1	DTE.up
AGK	DTE.up
ARHGAP44	DTE.up
MARK4	DTE.up
PROM1	DTE.up
AC005747.1	DTE.up
CDKL5	DTE.up
CYB561	DTE.up
ST3GAL1	DTE.up
MED24	DTE.up
RHOBTB2	DTE.up
CSDE1	DTE.up
IDS	DTE.up
SCMH1	DTE.up
HIVEP2	DTE.up
DPF1	DTE.up
RABGAP1	DTE.up
GABRA3	DTE.up
EXTL3	DTE.up
MAMLD1	DTE.up
CAPN1	DTE.up
MDH1	DTE.up
ZMYND11	DTE.up
BID	DTE.up
STMN4	DTE.up
ATP2C1	DTE.up
RUFY3	DTE.up
CNTN1	DTE.up
PHLDB1	DTE.up
SYT13	DTE.up
NCDN	DTE.up
FHL1	DTE.up
GABRA1	DTE.up
ALAS1	DTE.up
VEZT	DTE.up
RABEP1	DTE.up
FAM13B	DTE.up
ARID4A	DTE.up
LRRC7	DTE.up
FUT8	DTE.up
ATP6V0A1	DTE.up
MYOM2	DTE.up
CYP46A1	DTE.up
USP2	DTE.up
MFAP3	DTE.up
VCAN	DTE.up
CDH10	DTE.up
INPP4A	DTE.up
CTNNA1	DTE.up
ATP6V1H	DTE.up
C12orf4	DTE.up
MAP4	DTE.up
HDAC9	DTE.up
LMO3	DTE.up
CELF2	DTE.up
R3HDM1	DTE.up
DKK3	DTE.up
MSMO1	DTE.up
PTPRN	DTE.up
KIF1B	DTE.up
SYNE2	DTE.up
CBLN4	DTE.up
MTA3	DTE.up
CDK14	DTE.up
CAMK2B	DTE.up
TARBP1	DTE.up
PSD	DTE.up
RIMBP2	DTE.up
BCAT1	DTE.up
GUCY1B1	DTE.up
CDH3	DTE.up
EPN1	DTE.up
HAGH	DTE.up
LIMCH1	DTE.up
SUGP2	DTE.up
FAR2	DTE.up
ANKRD44	DTE.up
MAP2K4	DTE.up
SNAP91	DTE.up
SEC61A2	DTE.up
YBX1	DTE.up
NGEF	DTE.up
EML1	DTE.up
PFKP	DTE.up
NEO1	DTE.up
CACNB1	DTE.up
PKM	DTE.up
TRO	DTE.up
PRKCZ	DTE.up
NAV3	DTE.up
ROGDI	DTE.up
PDZD4	DTE.up
MEF2A	DTE.up
ACSL4	DTE.up
GRIPAP1	DTE.up
REEP1	DTE.up
KIF2A	DTE.up
RASGRP2	DTE.up
PPP2R5B	DTE.up
KCNAB2	DTE.up
NUCB2	DTE.up
SLC44A1	DTE.up
JMJD6	DTE.up
ASNS	DTE.up
CDC42	DTE.up
ATP2B1	DTE.up
RPS6KA2	DTE.up
TRIP13	DTE.up
SLC6A15	DTE.up
ADGRL1	DTE.up
ACTN1	DTE.up
LNX1	DTE.up
ACADVL	DTE.up
CRMP1	DTE.up
AP1M1	DTE.up
SCARB1	DTE.up
CLCN4	DTE.up
NLE1	DTE.up
SMARCE1	DTE.up
FERMT2	DTE.up
PICALM	DTE.up
NSF	DTE.up
CLASP1	DTE.up
SNCB	DTE.up
MGLL	DTE.up
NUAK1	DTE.up
ACAT1	DTE.up
ADD2	DTE.up
MARK3	DTE.up
KIFAP3	DTE.up
TPD52	DTE.up
RAP1GAP	DTE.up
DGKD	DTE.up
CTTNBP2	DTE.up
ACTL6B	DTE.up
PAK3	DTE.up
DCX	DTE.up
DYNC1I2	DTE.up
ACTN2	DTE.up
MAP2	DTE.up
PIAS2	DTE.up
AMPH	DTE.up
ADCY2	DTE.up
RBFOX1	DTE.up
GNB1	DTE.up
ADCYAP1R1	DTE.up
TNRC6C	DTE.up
BRINP1	DTE.up
SDF4	DTE.up
RUNX1T1	DTE.up
OSBPL6	DTE.up
STX7	DTE.up
RABL2B	DTE.up
KCNN2	DTE.up
MOK	DTE.up
HSP90AA1	DTE.up
DLGAP4	DTE.up
EXD2	DTE.up
ARG2	DTE.up
MEF2C	DTE.up
AACS	DTE.up
DELE1	DTE.up
PCDHA6	DTE.up
PCDHGA2	DTE.up
SMARCD3	DTE.up
STRADB	DTE.up
FAM135A	DTE.up
ERC1	DTE.up
TNPO1	DTE.up
OXCT1	DTE.up
RRAGB	DTE.up
CYLD	DTE.up
SMAP2	DTE.up
APLP2	DTE.up
FAM234B	DTE.up
KIF3C	DTE.up
MAPRE3	DTE.up
SCAMP1	DTE.up
PREP	DTE.up
SEH1L	DTE.up
OVGP1	DTE.up
CTTN	DTE.up
EPS15	DTE.up
ATG16L1	DTE.up
POMGNT1	DTE.up
MAST2	DTE.up
DNAJA1	DTE.up
SNX10	DTE.up
GNAO1	DTE.up
DNM1L	DTE.up
PHACTR3	DTE.up
EPB41L1	DTE.up
DOCK9	DTE.up
FKBP1A	DTE.up
SLC23A2	DTE.up
KDM2B	DTE.up
KIF16B	DTE.up
CHGB	DTE.up
GRAMD1A	DTE.up
RBM41	DTE.up
NECAP1	DTE.up
PCBP4	DTE.up
P3H2	DTE.up
EXOC1	DTE.up
PUS7	DTE.up
NRCAM	DTE.up
DLD	DTE.up
FH	DTE.up
RGS17	DTE.up
JPH4	DTE.up
SEMA6A	DTE.up
MYL6	DTE.up
DPYSL2	DTE.up
TGFB2	DTE.up
LRRFIP2	DTE.up
KRT31	DTE.up
SEMA4G	DTE.up
CYP26A1	DTE.up
SRPK1	DTE.up
TMEM14A	DTE.up
HSP90AB1	DTE.up
ACOT7	DTE.up
SH3GLB1	DTE.up
ABLIM1	DTE.up
HNRNPM	DTE.up
PALM	DTE.up
ARVCF	DTE.up
LZTR1	DTE.up
ANKRD54	DTE.up
SEPTIN3	DTE.up
TCF20	DTE.up
AP1B1	DTE.up
RBFOX2	DTE.up
SYNGR1	DTE.up
PNPLA3	DTE.up
SGSM3	DTE.up
PRMT5	DTE.up
COCH	DTE.up
NIN	DTE.up
TRIM9	DTE.up
DAAM1	DTE.up
ITPK1	DTE.up
SRSF5	DTE.up
SLC8A3	DTE.up
CPNE6	DTE.up
ZMYND8	DTE.up
DOK5	DTE.up
DNAJC5	DTE.up
ARFGAP1	DTE.up
CHRNA4	DTE.up
PROKR2	DTE.up
SNPH	DTE.up
SAMHD1	DTE.up
KIF3B	DTE.up
PPP1R16B	DTE.up
MAP1LC3A	DTE.up
SYNDIG1	DTE.up
CELF4	DTE.up
ANKRD12	DTE.up
NOL4	DTE.up
CSTF2	DTE.up
ATG4A	DTE.up
GLRA2	DTE.up
PCSK1N	DTE.up
CDK16	DTE.up
KLHL4	DTE.up
PCDH11X	DTE.up
MAGED2	DTE.up
ARHGEF7	DTE.up
FGF9	DTE.up
TSC22D1	DTE.up
CYB5B	DTE.up
CCDC113	DTE.up
NDRG4	DTE.up
VAC14	DTE.up
HAS3	DTE.up
SMPD3	DTE.up
COTL1	DTE.up
USP10	DTE.up
TSC2	DTE.up
FBXO31	DTE.up
CRYM	DTE.up
CLUAP1	DTE.up
AAGAB	DTE.up
AP3B2	DTE.up
DTWD1	DTE.up
RHOV	DTE.up
SLC30A4	DTE.up
NDRG1	DTE.up
ZC2HC1A	DTE.up
STMN2	DTE.up
NCALD	DTE.up
INTS10	DTE.up
NEFM	DTE.up
TUSC3	DTE.up
TUBB4A	DTE.up
TLE5	DTE.up
IL27RA	DTE.up
SLC1A6	DTE.up
GPI	DTE.up
PLD3	DTE.up
APLP1	DTE.up
ATP1A3	DTE.up
PTPRS	DTE.up
PLA2G4C	DTE.up
PLPPR2	DTE.up
MAST1	DTE.up
RAB3A	DTE.up
ARMC6	DTE.up
TMEM59L	DTE.up
RUNDC3B	DTE.up
RASA4	DTE.up
MTPN	DTE.up
GSDME	DTE.up
OGDH	DTE.up
CPVL	DTE.up
CHN2	DTE.up
STX1A	DTE.up
IMPDH1	DTE.up
PHF14	DTE.up
YKT6	DTE.up
FSD1L	DTE.up
SPIN1	DTE.up
TMEM245	DTE.up
PRUNE2	DTE.up
TLE4	DTE.up
ELAVL2	DTE.up
SH3GL2	DTE.up
DDX50	DTE.up
MAPK8	DTE.up
PLEKHA1	DTE.up
PPP3CB	DTE.up
SFXN3	DTE.up
ARHGAP21	DTE.up
NEURL1	DTE.up
XPNPEP1	DTE.up
TSPAN14	DTE.up
LGI1	DTE.up
GIT1	DTE.up
RUNDC3A	DTE.up
RGS9	DTE.up
MTMR4	DTE.up
KAT2A	DTE.up
MPP2	DTE.up
DUSP3	DTE.up
PRKAR1A	DTE.up
MMD	DTE.up
MAP2K6	DTE.up
PHF12	DTE.up
OCIAD1	DTE.up
DCUN1D4	DTE.up
CRACD	DTE.up
NDUFC1	DTE.up
KLHL2	DTE.up
AADAT	DTE.up
TRIM2	DTE.up
FBXW7	DTE.up
GLRB	DTE.up
RAPGEF2	DTE.up
KLHL5	DTE.up
PPARGC1A	DTE.up
DDX25	DTE.up
MTCH2	DTE.up
SC5D	DTE.up
B3GAT1	DTE.up
PPP6R3	DTE.up
CCKBR	DTE.up
ARHGEF17	DTE.up
CEP126	DTE.up
GALNT18	DTE.up
MADD	DTE.up
SLC35F2	DTE.up
ELMOD1	DTE.up
PITPNM1	DTE.up
GTF2H1	DTE.up
PTPN5	DTE.up
PPFIBP1	DTE.up
CSRNP2	DTE.up
CAMKK2	DTE.up
BCL7A	DTE.up
PRMT8	DTE.up
VPS29	DTE.up
TBC1D30	DTE.up
USP5	DTE.up
ENO2	DTE.up
GOLT1B	DTE.up
PRKAB1	DTE.up
C2CD5	DTE.up
SMIM8	DTE.up
SERINC1	DTE.up
MCM3	DTE.up
PHACTR1	DTE.up
CD83	DTE.up
CAP2	DTE.up
KHDRBS2	DTE.up
WASF1	DTE.up
SMAP1	DTE.up
SOBP	DTE.up
CCND3	DTE.up
FAM120B	DTE.up
DAP	DTE.up
APBB3	DTE.up
HMGCR	DTE.up
THG1L	DTE.up
GABRG2	DTE.up
CDH6	DTE.up
SUB1	DTE.up
NPR3	DTE.up
DPYSL3	DTE.up
CSNK1A1	DTE.up
CPEB4	DTE.up
DBN1	DTE.up
ARL6	DTE.up
FGF12	DTE.up
GNAI2	DTE.up
TFG	DTE.up
PODXL2	DTE.up
KLHL18	DTE.up
GORASP1	DTE.up
PEX5L	DTE.up
ABCC5	DTE.up
FOXP1	DTE.up
EIF4G1	DTE.up
SLC4A3	DTE.up
NCL	DTE.up
NRBP1	DTE.up
PSMD14	DTE.up
PDE1A	DTE.up
CLIP4	DTE.up
SPTBN1	DTE.up
RTN4	DTE.up
EHBP1	DTE.up
ID2	DTE.up
RAB3GAP1	DTE.up
SLC25A12	DTE.up
SDC1	DTE.up
SLC1A4	DTE.up
PCYOX1	DTE.up
TNR	DTE.up
SCP2	DTE.up
ERRFI1	DTE.up
AMPD2	DTE.up
EDEM3	DTE.up
DNAJC6	DTE.up
IVNS1ABP	DTE.up
MFN2	DTE.up
PRDM2	DTE.up
KIF21B	DTE.up
MAP7D1	DTE.up
LGALS8	DTE.up
HPCAL4	DTE.up
AKT3	DTE.up
ST6GALNAC5	DTE.up
ADGRL2	DTE.up
IGSF21	DTE.up
SLC19A2	DTE.up
PLPPR4	DTE.up
OSBPL9	DTE.up
SLC8A2	DTE.up
USP35	DTE.up
ELOVL4	DTE.up
SGIP1	DTE.up
AKAP7	DTE.up
SGK1	DTE.up
RNF146	DTE.up
RPN2	DTE.up
OLFM3	DTE.up
PCDH17	DTE.up
ELL2	DTE.up
SATB2	DTE.up
HEATR1	DTE.up
PHF19	DTE.up
DCAF4	DTE.up
AREL1	DTE.up
GPR68	DTE.up
YPEL5	DTE.up
