"MGI.symbol","ENSMUSG","HGNC.symbol","ENSG","dataset","RBP","msORhs","data.type","dataset.id","regulation","cell.type"
"Ror1","ENSMUSG00000035305","ROR1","ENSG00000185483","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rora","ENSMUSG00000032238","RORA","ENSG00000069667","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rorb","ENSMUSG00000036192","RORB","ENSG00000198963","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Ros1","ENSMUSG00000019893","ROS1","ENSG00000047936","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpa3","ENSMUSG00000012483","RPA3","ENSG00000106399","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpap1","ENSMUSG00000034032","RPAP1","ENSG00000103932","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpap2","ENSMUSG00000033773","RPAP2","ENSG00000122484","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpgr","ENSMUSG00000031174","RPGR","ENSG00000156313","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpgrip1","ENSMUSG00000057132","RPGRIP1","ENSG00000092200","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpgrip1l","ENSMUSG00000033282","RPGRIP1L","ENSG00000103494","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rph3a","ENSMUSG00000029608","RPH3A","ENSG00000089169","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpia","ENSMUSG00000053604","RPIA","ENSG00000153574","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpl10l","ENSMUSG00000060499","RPL10L","ENSG00000165496","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpl13","ENSMUSG00000000740","RPL13","ENSG00000167526","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpl4","ENSMUSG00000032399","RPL4","ENSG00000174444","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpl5","ENSMUSG00000058558","RPL5","ENSG00000122406","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpl7a","ENSMUSG00000062647","RPL7A","ENSG00000148303","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rplp1","ENSMUSG00000007892","RPLP1","ENSG00000137818","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpn1","ENSMUSG00000030062","RPN1","ENSG00000163902","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rpp40","ENSMUSG00000021418","RPP40","ENSG00000124787","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rprd1a","ENSMUSG00000040446","RPRD1A","ENSG00000141425","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rprd2","ENSMUSG00000028106","RPRD2","ENSG00000163125","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rprm","ENSMUSG00000075334","RPRM","ENSG00000177519","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rps11","ENSMUSG00000003429","RPS11","ENSG00000142534","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rps12","ENSMUSG00000061983","RPS12","ENSG00000112306","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rps27l","ENSMUSG00000036781","RPS27L","ENSG00000185088","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rps28","ENSMUSG00000067288","RPS28","ENSG00000233927","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rps6ka2","ENSMUSG00000023809","RPS6KA2","ENSG00000071242","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rps6ka3","ENSMUSG00000031309","RPS6KA3","ENSG00000177189","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rps6ka5","ENSMUSG00000021180","RPS6KA5","ENSG00000100784","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rps6ka6","ENSMUSG00000025665","RPS6KA6","ENSG00000072133","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rps6kc1","ENSMUSG00000089872","RPS6KC1","ENSG00000136643","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rps8","ENSMUSG00000047675","RPS8","ENSG00000142937","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rraga","ENSMUSG00000070934","RRAGA","ENSG00000155876","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rragc","ENSMUSG00000028646","RRAGC","ENSG00000116954","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rras2","ENSMUSG00000055723","RRAS2","ENSG00000133818","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rrm1","ENSMUSG00000030978","RRM1","ENSG00000167325","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rrn3","ENSMUSG00000022682","RRN3","ENSG00000085721","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rrp12","ENSMUSG00000035049","RRP12","ENSG00000052749","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rs1","ENSMUSG00000031293","RS1","ENSG00000102104","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rsbn1","ENSMUSG00000044098","RSBN1","ENSG00000081019","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rsbn1l","ENSMUSG00000039968","RSBN1L","ENSG00000187257","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rsf1","ENSMUSG00000035623","RSF1","ENSG00000048649","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rspry1","ENSMUSG00000050079","RSPRY1","ENSG00000159579","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rsrc1","ENSMUSG00000034544","RSRC1","ENSG00000174891","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rsrc2","ENSMUSG00000029422","RSRC2","ENSG00000111011","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rsu1","ENSMUSG00000026727","RSU1","ENSG00000148484","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rtf1","ENSMUSG00000027304","RTF1","ENSG00000137815","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rtkn2","ENSMUSG00000037846","RTKN2","ENSG00000182010","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rtn1","ENSMUSG00000021087","RTN1","ENSG00000139970","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rtn3","ENSMUSG00000024758","RTN3","ENSG00000133318","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rtn4","ENSMUSG00000020458","RTN4","ENSG00000115310","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rtn4rl1","ENSMUSG00000045287","RTN4RL1","ENSG00000185924","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rttn","ENSMUSG00000023066","RTTN","ENSG00000176225","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rufy1","ENSMUSG00000020375","RUFY1","ENSG00000176783","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rufy2","ENSMUSG00000020070","RUFY2","ENSG00000204130","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rufy3","ENSMUSG00000029291","RUFY3","ENSG00000018189","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rundc3b","ENSMUSG00000040570","RUNDC3B","ENSG00000105784","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Runx1t1","ENSMUSG00000006586","RUNX1T1","ENSG00000079102","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Runx2","ENSMUSG00000039153","RUNX2","ENSG00000124813","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rusc2","ENSMUSG00000035969","RUSC2","ENSG00000198853","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Ruvbl1","ENSMUSG00000030079","RUVBL1","ENSG00000175792","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rwdd3","ENSMUSG00000028133","RWDD3","ENSG00000122481","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rwdd4a","ENSMUSG00000031568","RWDD4","ENSG00000182552","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rxrg","ENSMUSG00000015843","RXRG","ENSG00000143171","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Rybp","ENSMUSG00000072872","RYBP","ENSG00000163602","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Ryk","ENSMUSG00000032547","RYK","ENSG00000163785","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Ryr2","ENSMUSG00000021313","RYR2","ENSG00000198626","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Ryr3","ENSMUSG00000057378","RYR3","ENSG00000198838","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"S100a11","ENSMUSG00000027907","S100A11","ENSG00000163191","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"S100pbp","ENSMUSG00000040928","S100PBP","ENSG00000116497","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"S1pr3","ENSMUSG00000067586","S1PR3","ENSG00000213694","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Saal1","ENSMUSG00000006763","SAAL1","ENSG00000166788","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sacs","ENSMUSG00000048279","SACS","ENSG00000151835","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sae1","ENSMUSG00000052833","SAE1","ENSG00000142230","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sall1","ENSMUSG00000031665","SALL1","ENSG00000103449","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Samd10","ENSMUSG00000038605","SAMD10","ENSG00000130590","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Samd12","ENSMUSG00000058656","SAMD12","ENSG00000177570","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Samd4","ENSMUSG00000021838","SAMD4A","ENSG00000020577","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Samd5","ENSMUSG00000060487","SAMD5","ENSG00000203727","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Samd8","ENSMUSG00000021770","SAMD8","ENSG00000156671","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Samsn1","ENSMUSG00000022876","SAMSN1","ENSG00000155307","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sap130","ENSMUSG00000024260","SAP130","ENSG00000136715","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sar1a","ENSMUSG00000020088","SAR1A","ENSG00000079332","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sar1b","ENSMUSG00000020386","SAR1B","ENSG00000152700","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sart3","ENSMUSG00000018974","SART3","ENSG00000075856","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sash1","ENSMUSG00000015305","SASH1","ENSG00000111961","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sat1","ENSMUSG00000025283","SAT1","ENSG00000130066","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Satb1","ENSMUSG00000023927","SATB1","ENSG00000182568","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Satb2","ENSMUSG00000038331","SATB2","ENSG00000119042","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sav1","ENSMUSG00000021067","SAV1","ENSG00000151748","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sbf2","ENSMUSG00000038371","SBF2","ENSG00000133812","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sbno1","ENSMUSG00000038095","SBNO1","ENSG00000139697","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sc5d","ENSMUSG00000032018","SC5D","ENSG00000109929","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scamp1","ENSMUSG00000021687","SCAMP1","ENSG00000085365","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scamp2","ENSMUSG00000040188","SCAMP2","ENSG00000140497","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scamp3","ENSMUSG00000028049","SCAMP3","ENSG00000116521","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scamp4","ENSMUSG00000113949","SCAMP4","ENSG00000227500","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scamp5","ENSMUSG00000040722","SCAMP5","ENSG00000198794","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scaper","ENSMUSG00000034007","SCAPER","ENSG00000140386","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scarb1","ENSMUSG00000037936","SCARB1","ENSG00000073060","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scarb2","ENSMUSG00000029426","SCARB2","ENSG00000138760","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scel","ENSMUSG00000022123","SCEL","ENSG00000136155","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scfd2","ENSMUSG00000062110","SCFD2","ENSG00000184178","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scg2","ENSMUSG00000050711","SCG2","ENSG00000171951","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scg5","ENSMUSG00000023236","SCG5","ENSG00000166922","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sclt1","ENSMUSG00000059834","SCLT1","ENSG00000151466","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scmh1","ENSMUSG00000000085","SCMH1","ENSG00000010803","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scml2","ENSMUSG00000000037","SCML2","ENSG00000102098","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scml4","ENSMUSG00000044770","SCML4","ENSG00000146285","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scn1a","ENSMUSG00000064329","SCN1A","ENSG00000144285","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scn3a","ENSMUSG00000057182","SCN3A","ENSG00000153253","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scn3b","ENSMUSG00000049281","SCN3B","ENSG00000166257","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scn7a","ENSMUSG00000034810","SCN7A","ENSG00000136546","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scn8a","ENSMUSG00000023033","SCN8A","ENSG00000196876","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scn9a","ENSMUSG00000075316","SCN9A","ENSG00000169432","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scpep1","ENSMUSG00000000278","SCPEP1","ENSG00000121064","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scrn1","ENSMUSG00000019124","SCRN1","ENSG00000136193","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scrt2","ENSMUSG00000060257","SCRT2","ENSG00000215397","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scube1","ENSMUSG00000016763","SCUBE1","ENSG00000159307","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scyl2","ENSMUSG00000069539","SCYL2","ENSG00000136021","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Scyl3","ENSMUSG00000026584","SCYL3","ENSG00000000457","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sdc2","ENSMUSG00000022261","SDC2","ENSG00000169439","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sdc3","ENSMUSG00000025743","SDC3","ENSG00000162512","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sdcbp","ENSMUSG00000028249","SDCBP","ENSG00000137575","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sdccag8","ENSMUSG00000026504","SDCCAG8","ENSG00000054282","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sdhc","ENSMUSG00000058076","SDHC","ENSG00000143252","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sdk1","ENSMUSG00000039683","SDK1","ENSG00000146555","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sdk2","ENSMUSG00000041592","SDK2","ENSG00000069188","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec11a","ENSMUSG00000025724","SEC11A","ENSG00000140612","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec13","ENSMUSG00000030298","SEC13","ENSG00000157020","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec14l1","ENSMUSG00000020823","SEC14L1","ENSG00000129657","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec22a","ENSMUSG00000034473","SEC22A","ENSG00000121542","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec22b","ENSMUSG00000027879","SEC22B","ENSG00000265808","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec22c","ENSMUSG00000061536","SEC22C","ENSG00000093183","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec23a","ENSMUSG00000020986","SEC23A","ENSG00000100934","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec23b","ENSMUSG00000027429","SEC23B","ENSG00000101310","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec24a","ENSMUSG00000036391","SEC24A","ENSG00000113615","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec24b","ENSMUSG00000001052","SEC24B","ENSG00000138802","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec31a","ENSMUSG00000035325","SEC31A","ENSG00000138674","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec61a1","ENSMUSG00000030082","SEC61A1","ENSG00000058262","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec61a2","ENSMUSG00000025816","SEC61A2","ENSG00000065665","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec61g","ENSMUSG00000078974","SEC61G","ENSG00000132432","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec62","ENSMUSG00000027706","SEC62","ENSG00000008952","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sec63","ENSMUSG00000019802","SEC63","ENSG00000025796","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Seh1l","ENSMUSG00000079614","SEH1L","ENSG00000085415","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sel1l","ENSMUSG00000020964","SEL1L","ENSG00000071537","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sel1l2","ENSMUSG00000074764","SEL1L2","ENSG00000101251","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sele","ENSMUSG00000026582","SELE","ENSG00000007908","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sema3a","ENSMUSG00000028883","SEMA3A","ENSG00000075213","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sema3c","ENSMUSG00000028780","SEMA3C","ENSG00000075223","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sema3d","ENSMUSG00000040254","SEMA3D","ENSG00000153993","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sema3e","ENSMUSG00000063531","SEMA3E","ENSG00000170381","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sema4a","ENSMUSG00000028064","SEMA4A","ENSG00000196189","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sema4d","ENSMUSG00000021451","SEMA4D","ENSG00000187764","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sema5a","ENSMUSG00000022231","SEMA5A","ENSG00000112902","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sema6a","ENSMUSG00000019647","SEMA6A","ENSG00000092421","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sema6d","ENSMUSG00000027200","SEMA6D","ENSG00000137872","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sema7a","ENSMUSG00000038264","SEMA7A","ENSG00000138623","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Senp1","ENSMUSG00000033075","SENP1","ENSG00000079387","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Senp2","ENSMUSG00000022855","SENP2","ENSG00000163904","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Senp5","ENSMUSG00000022772","SENP5","ENSG00000119231","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Senp6","ENSMUSG00000034252","SENP6","ENSG00000112701","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Senp7","ENSMUSG00000052917","SENP7","ENSG00000138468","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sephs1","ENSMUSG00000026662","SEPHS1","ENSG00000086475","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sepsecs","ENSMUSG00000029173","SEPSECS","ENSG00000109618","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sept10","ENSMUSG00000019917","SEPTIN10","ENSG00000186522","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sept11","ENSMUSG00000058013","SEPTIN11","ENSG00000138758","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sept3","ENSMUSG00000022456","SEPTIN3","ENSG00000100167","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sept6","ENSMUSG00000050379","SEPTIN6","ENSG00000125354","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sept7","ENSMUSG00000001833","SEPTIN7","ENSG00000122545","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sept8","ENSMUSG00000018398","SEPTIN8","ENSG00000164402","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sept9","ENSMUSG00000059248","SEPTIN9","ENSG00000184640","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Serbp1","ENSMUSG00000036371","SERBP1","ENSG00000142864","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sergef","ENSMUSG00000030839","SERGEF","ENSG00000129158","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Serinc1","ENSMUSG00000019877","SERINC1","ENSG00000111897","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Serinc3","ENSMUSG00000017707","SERINC3","ENSG00000132824","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Serpinb13","ENSMUSG00000048775","SERPINB13","ENSG00000197641","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Serpine2","ENSMUSG00000026249","SERPINE2","ENSG00000135919","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Serpini1","ENSMUSG00000027834","SERPINI1","ENSG00000163536","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sertad2","ENSMUSG00000049800","SERTAD2","ENSG00000179833","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sertad4","ENSMUSG00000016262","SERTAD4","ENSG00000082497","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sesn3","ENSMUSG00000032009","SESN3","ENSG00000149212","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Sestd1","ENSMUSG00000042272","SESTD1","ENSG00000187231","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Setbp1","ENSMUSG00000024548","SETBP1","ENSG00000152217","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
"Setd2","ENSMUSG00000044791","SETD2","ENSG00000181555","NELAVLdata_01","NELAVL","Mouse","CLIP","dataset40",NA,"Neuron"
