gene_id,module
ENSG00000143252,isoExpr.M3_brown
ENSG00000143252,isoExpr.M3_brown
ENSG00000081721,isoExpr.M14_cyan
ENSG00000118217,isoExpr.M26_darkorange
ENSG00000198929,isoExpr.M42_lightcyan1
ENSG00000143228,isoExpr.M2_blue
ENSG00000143228,isoExpr.M2_blue
ENSG00000185630,isoExpr.M16_lightcyan
ENSG00000185630,isoExpr.M1_turquoise
ENSG00000269887,isoExpr.M5_green
ENSG00000271917,isoExpr.M5_green
ENSG00000143198,isoExpr.M3_brown
ENSG00000143198,isoExpr.M11_greenyellow
ENSG00000143149,isoExpr.M4_yellow
ENSG00000143183,isoExpr.M3_brown
ENSG00000143179,isoExpr.M38_plum1
ENSG00000229588,isoExpr.M1_turquoise
ENSG00000143157,isoExpr.M40_mediumpurple3
ENSG00000143190,isoExpr.M4_yellow
ENSG00000143190,isoExpr.M2_blue
ENSG00000143162,isoExpr.M1_turquoise
ENSG00000198771,isoExpr.M8_pink
ENSG00000197965,isoExpr.M1_turquoise
ENSG00000143158,isoExpr.M1_turquoise
ENSG00000143164,isoExpr.M1_turquoise
ENSG00000143164,isoExpr.M1_turquoise
ENSG00000143147,isoExpr.M8_pink
ENSG00000143155,isoExpr.M39_orangered4
ENSG00000143153,isoExpr.M1_turquoise
ENSG00000117475,isoExpr.M39_orangered4
ENSG00000117477,isoExpr.M36_yellowgreen
ENSG00000117479,isoExpr.M35_sienna3
ENSG00000171806,isoExpr.M4_yellow
ENSG00000075945,isoExpr.M1_turquoise
ENSG00000117523,isoExpr.M3_brown
ENSG00000010165,isoExpr.M3_brown
ENSG00000197959,isoExpr.M1_turquoise
ENSG00000135845,isoExpr.M14_cyan
ENSG00000094975,isoExpr.M29_saddlebrown
ENSG00000117592,isoExpr.M4_yellow
ENSG00000183831,isoExpr.M1_turquoise
ENSG00000120334,isoExpr.M10_purple
ENSG00000117593,isoExpr.M41_lightsteelblue1
ENSG00000152061,isoExpr.M1_turquoise
ENSG00000116161,isoExpr.M3_brown
ENSG00000116194,isoExpr.M2_blue
ENSG00000116194,isoExpr.M2_blue
ENSG00000186283,isoExpr.M8_pink
ENSG00000057252,isoExpr.M2_blue
ENSG00000143337,isoExpr.M3_brown
ENSG00000143337,isoExpr.M13_salmon
ENSG00000116260,isoExpr.M33_darkolivegreen
ENSG00000116260,isoExpr.M4_yellow
ENSG00000230124,isoExpr.M3_brown
ENSG00000143324,isoExpr.M20_royalblue
ENSG00000135823,isoExpr.M38_plum1
ENSG00000135821,isoExpr.M2_blue
ENSG00000135821,isoExpr.M2_blue
ENSG00000135829,isoExpr.M12_tan
ENSG00000157064,isoExpr.M1_turquoise
ENSG00000143344,isoExpr.M1_turquoise
ENSG00000198756,isoExpr.M1_turquoise
ENSG00000198860,isoExpr.M50_thistle2
ENSG00000116667,isoExpr.M3_brown
ENSG00000116406,isoExpr.M2_blue
ENSG00000116406,isoExpr.M1_turquoise
ENSG00000116679,isoExpr.M2_blue
ENSG00000116679,isoExpr.M12_tan
ENSG00000116679,isoExpr.M41_lightsteelblue1
ENSG00000162670,isoExpr.M1_turquoise
ENSG00000116741,isoExpr.M6_red
ENSG00000116750,isoExpr.M1_turquoise
ENSG00000116747,isoExpr.M21_darkred
ENSG00000116747,isoExpr.M3_brown
ENSG00000116747,isoExpr.M4_yellow
ENSG00000134371,isoExpr.M2_blue
ENSG00000134371,isoExpr.M1_turquoise
ENSG00000162630,isoExpr.M1_turquoise
ENSG00000134376,isoExpr.M2_blue
ENSG00000134376,isoExpr.M4_yellow
ENSG00000134376,isoExpr.M4_yellow
ENSG00000134376,isoExpr.M2_blue
ENSG00000151414,isoExpr.M2_blue
ENSG00000229989,isoExpr.M9_magenta
ENSG00000229989,isoExpr.M11_greenyellow
ENSG00000118197,isoExpr.M4_yellow
ENSG00000116857,isoExpr.M3_brown
ENSG00000116857,isoExpr.M14_cyan
ENSG00000116857,isoExpr.M3_brown
ENSG00000159176,isoExpr.M21_darkred
ENSG00000198700,isoExpr.M2_blue
ENSG00000134375,isoExpr.M14_cyan
ENSG00000077152,isoExpr.M3_brown
ENSG00000077157,isoExpr.M5_green
ENSG00000117139,isoExpr.M33_darkolivegreen
ENSG00000117139,isoExpr.M32_violet
ENSG00000117153,isoExpr.M21_darkred
ENSG00000163444,isoExpr.M1_turquoise
ENSG00000163485,isoExpr.M1_turquoise
ENSG00000163485,isoExpr.M1_turquoise
ENSG00000163485,isoExpr.M1_turquoise
ENSG00000159388,isoExpr.M2_blue
ENSG00000058673,isoExpr.M10_purple
ENSG00000058673,isoExpr.M7_black
ENSG00000257315,isoExpr.M5_green
ENSG00000182004,isoExpr.M3_brown
ENSG00000182004,isoExpr.M3_brown
ENSG00000143845,isoExpr.M1_turquoise
ENSG00000219133,isoExpr.M18_lightgreen
ENSG00000158615,isoExpr.M24_darkgrey
ENSG00000198625,isoExpr.M10_purple
ENSG00000163531,isoExpr.M49_plum2
ENSG00000184144,isoExpr.M26_darkorange
ENSG00000117222,isoExpr.M43_ivory
ENSG00000133069,isoExpr.M1_turquoise
ENSG00000133069,isoExpr.M1_turquoise
ENSG00000133069,isoExpr.M1_turquoise
ENSG00000174514,isoExpr.M13_salmon
ENSG00000069275,isoExpr.M3_brown
ENSG00000133065,isoExpr.M7_black
ENSG00000196550,isoExpr.M2_blue
ENSG00000163486,isoExpr.M1_turquoise
ENSG00000117335,isoExpr.M2_blue
ENSG00000174059,isoExpr.M16_lightcyan
ENSG00000076356,isoExpr.M33_darkolivegreen
ENSG00000008118,isoExpr.M1_turquoise
ENSG00000117597,isoExpr.M12_tan
ENSG00000143469,isoExpr.M1_turquoise
ENSG00000082497,isoExpr.M4_yellow
ENSG00000117625,isoExpr.M5_green
ENSG00000117650,isoExpr.M2_blue
ENSG00000143476,isoExpr.M2_blue
ENSG00000066027,isoExpr.M9_magenta
ENSG00000065600,isoExpr.M6_red
ENSG00000117697,isoExpr.M4_yellow
ENSG00000143494,isoExpr.M9_magenta
ENSG00000174606,isoExpr.M29_saddlebrown
ENSG00000174606,isoExpr.M13_salmon
ENSG00000136643,isoExpr.M38_plum1
ENSG00000136643,isoExpr.M53_palevioletred3
ENSG00000117707,isoExpr.M11_greenyellow
ENSG00000143499,isoExpr.M4_yellow
ENSG00000082482,isoExpr.M38_plum1
ENSG00000136636,isoExpr.M5_green
ENSG00000092978,isoExpr.M16_lightcyan
ENSG00000092969,isoExpr.M1_turquoise
ENSG00000196660,isoExpr.M1_turquoise
ENSG00000136628,isoExpr.M22_darkgreen
ENSG00000136628,isoExpr.M1_turquoise
ENSG00000162813,isoExpr.M21_darkred
ENSG00000067704,isoExpr.M26_darkorange
ENSG00000116141,isoExpr.M24_darkgrey
ENSG00000116141,isoExpr.M1_turquoise
ENSG00000162817,isoExpr.M1_turquoise
ENSG00000186205,isoExpr.M3_brown
ENSG00000136630,isoExpr.M6_red
ENSG00000143507,isoExpr.M41_lightsteelblue1
ENSG00000154305,isoExpr.M9_magenta
ENSG00000186063,isoExpr.M2_blue
ENSG00000162819,isoExpr.M42_lightcyan1
ENSG00000162819,isoExpr.M42_lightcyan1
ENSG00000143502,isoExpr.M1_turquoise
ENSG00000143502,isoExpr.M1_turquoise
ENSG00000143502,isoExpr.M1_turquoise
ENSG00000162909,isoExpr.M2_blue
ENSG00000162909,isoExpr.M11_greenyellow
ENSG00000143753,isoExpr.M7_black
ENSG00000143748,isoExpr.M2_blue
ENSG00000143748,isoExpr.M15_midnightblue
ENSG00000143786,isoExpr.M1_turquoise
ENSG00000233384,isoExpr.M1_turquoise
ENSG00000154380,isoExpr.M53_palevioletred3
ENSG00000154380,isoExpr.M2_blue
ENSG00000143742,isoExpr.M52_salmon4
ENSG00000143742,isoExpr.M52_salmon4
ENSG00000163041,isoExpr.M3_brown
ENSG00000163041,isoExpr.M3_brown
ENSG00000182827,isoExpr.M28_skyblue
ENSG00000143799,isoExpr.M12_tan
ENSG00000143801,isoExpr.M1_turquoise
ENSG00000143801,isoExpr.M1_turquoise
ENSG00000163050,isoExpr.M12_tan
ENSG00000181450,isoExpr.M10_purple
ENSG00000143740,isoExpr.M42_lightcyan1
ENSG00000143761,isoExpr.M3_brown
ENSG00000143761,isoExpr.M46_brown4
ENSG00000143793,isoExpr.M32_violet
ENSG00000143774,isoExpr.M3_brown
ENSG00000143774,isoExpr.M6_red
ENSG00000181218,isoExpr.M14_cyan
ENSG00000168159,isoExpr.M17_grey60
ENSG00000183929,isoExpr.M1_turquoise
ENSG00000116574,isoExpr.M30_steelblue
ENSG00000168118,isoExpr.M4_yellow
ENSG00000069248,isoExpr.M18_lightgreen
ENSG00000135801,isoExpr.M11_greenyellow
ENSG00000135763,isoExpr.M33_darkolivegreen
ENSG00000135775,isoExpr.M2_blue
ENSG00000135775,isoExpr.M4_yellow
ENSG00000119280,isoExpr.M2_blue
ENSG00000143633,isoExpr.M4_yellow
ENSG00000143633,isoExpr.M4_yellow
ENSG00000116906,isoExpr.M4_yellow
ENSG00000116991,isoExpr.M20_royalblue
ENSG00000135778,isoExpr.M43_ivory
ENSG00000168264,isoExpr.M5_green
ENSG00000173726,isoExpr.M1_turquoise
ENSG00000188739,isoExpr.M3_brown
ENSG00000152904,isoExpr.M4_yellow
ENSG00000152904,isoExpr.M26_darkorange
ENSG00000116962,isoExpr.M7_black
ENSG00000077585,isoExpr.M4_yellow
ENSG00000086619,isoExpr.M13_salmon
ENSG00000186197,isoExpr.M1_turquoise
ENSG00000116977,isoExpr.M1_turquoise
ENSG00000077522,isoExpr.M1_turquoise
ENSG00000077522,isoExpr.M1_turquoise
ENSG00000180875,isoExpr.M1_turquoise
ENSG00000091483,isoExpr.M6_red
ENSG00000143702,isoExpr.M5_green
ENSG00000143702,isoExpr.M5_green
ENSG00000143702,isoExpr.M5_green
ENSG00000143702,isoExpr.M11_greenyellow
ENSG00000117020,isoExpr.M32_violet
ENSG00000035687,isoExpr.M3_brown
ENSG00000203667,isoExpr.M9_magenta
ENSG00000203667,isoExpr.M11_greenyellow
ENSG00000153187,isoExpr.M21_darkred
ENSG00000153187,isoExpr.M4_yellow
ENSG00000203666,isoExpr.M21_darkred
ENSG00000162852,isoExpr.M25_orange
ENSG00000277462,isoExpr.M28_skyblue
ENSG00000188295,isoExpr.M3_brown
ENSG00000196418,isoExpr.M51_thistle1
ENSG00000259865,isoExpr.M13_salmon
ENSG00000175137,isoExpr.M6_red
ENSG00000171161,isoExpr.M3_brown
ENSG00000171163,isoExpr.M32_violet
ENSG00000143727,isoExpr.M11_greenyellow
ENSG00000151353,isoExpr.M27_white
ENSG00000130508,isoExpr.M22_darkgreen
ENSG00000186487,isoExpr.M1_turquoise
ENSG00000186487,isoExpr.M1_turquoise
ENSG00000186487,isoExpr.M19_lightyellow
ENSG00000186487,isoExpr.M1_turquoise
ENSG00000186487,isoExpr.M14_cyan
ENSG00000186487,isoExpr.M3_brown
ENSG00000032389,isoExpr.M6_red
ENSG00000182551,isoExpr.M21_darkred
ENSG00000171865,isoExpr.M14_cyan
ENSG00000234171,isoExpr.M3_brown
ENSG00000171863,isoExpr.M3_brown
ENSG00000232044,isoExpr.M9_magenta
ENSG00000232044,isoExpr.M11_greenyellow
ENSG00000232044,isoExpr.M9_magenta
ENSG00000134326,isoExpr.M2_blue
ENSG00000151692,isoExpr.M44_floralwhite
ENSG00000115738,isoExpr.M14_cyan
ENSG00000134313,isoExpr.M1_turquoise
ENSG00000143797,isoExpr.M34_darkmagenta
ENSG00000119185,isoExpr.M10_purple
ENSG00000119185,isoExpr.M52_salmon4
ENSG00000119185,isoExpr.M32_violet
ENSG00000119203,isoExpr.M4_yellow
ENSG00000134330,isoExpr.M14_cyan
ENSG00000151694,isoExpr.M15_midnightblue
ENSG00000134308,isoExpr.M6_red
ENSG00000115750,isoExpr.M5_green
ENSG00000171848,isoExpr.M2_blue
ENSG00000115756,isoExpr.M3_brown
ENSG00000115758,isoExpr.M14_cyan
ENSG00000143870,isoExpr.M1_turquoise
ENSG00000169016,isoExpr.M2_blue
ENSG00000134324,isoExpr.M48_darkslateblue
ENSG00000071575,isoExpr.M18_lightgreen
ENSG00000071575,isoExpr.M26_darkorange
ENSG00000162981,isoExpr.M36_yellowgreen
ENSG00000151779,isoExpr.M16_lightcyan
ENSG00000079785,isoExpr.M12_tan
ENSG00000197872,isoExpr.M1_turquoise
ENSG00000197872,isoExpr.M1_turquoise
ENSG00000163032,isoExpr.M1_turquoise
ENSG00000178295,isoExpr.M2_blue
ENSG00000118965,isoExpr.M2_blue
ENSG00000068697,isoExpr.M3_brown
ENSG00000115884,isoExpr.M12_tan
ENSG00000115884,isoExpr.M1_turquoise
ENSG00000143878,isoExpr.M1_turquoise
ENSG00000118961,isoExpr.M4_yellow
ENSG00000118961,isoExpr.M26_darkorange
ENSG00000119778,isoExpr.M5_green
ENSG00000163026,isoExpr.M33_darkolivegreen
ENSG00000119782,isoExpr.M6_red
ENSG00000115128,isoExpr.M3_brown
ENSG00000115129,isoExpr.M4_yellow
ENSG00000138092,isoExpr.M4_yellow
ENSG00000138092,isoExpr.M2_blue
ENSG00000224165,isoExpr.M7_black
ENSG00000138101,isoExpr.M1_turquoise
ENSG00000084731,isoExpr.M1_turquoise
ENSG00000084733,isoExpr.M5_green
ENSG00000084754,isoExpr.M4_yellow
ENSG00000138029,isoExpr.M41_lightsteelblue1
ENSG00000115163,isoExpr.M41_lightsteelblue1
ENSG00000157851,isoExpr.M1_turquoise
ENSG00000084764,isoExpr.M14_cyan
ENSG00000084764,isoExpr.M6_red
ENSG00000084693,isoExpr.M18_lightgreen
ENSG00000084693,isoExpr.M7_black
ENSG00000228474,isoExpr.M3_brown
ENSG00000138030,isoExpr.M8_pink
ENSG00000138073,isoExpr.M21_darkred
ENSG00000138074,isoExpr.M12_tan
ENSG00000138085,isoExpr.M4_yellow
ENSG00000138085,isoExpr.M21_darkred
ENSG00000084774,isoExpr.M25_orange
ENSG00000115204,isoExpr.M4_yellow
ENSG00000115204,isoExpr.M9_magenta
ENSG00000115211,isoExpr.M3_brown
ENSG00000115234,isoExpr.M4_yellow
ENSG00000115216,isoExpr.M12_tan
ENSG00000138002,isoExpr.M6_red
ENSG00000115226,isoExpr.M14_cyan
ENSG00000243943,isoExpr.M7_black
ENSG00000198522,isoExpr.M10_purple
ENSG00000119760,isoExpr.M52_salmon4
ENSG00000158019,isoExpr.M21_darkred
ENSG00000213639,isoExpr.M2_blue
ENSG00000115295,isoExpr.M1_turquoise
ENSG00000119801,isoExpr.M10_purple
ENSG00000119801,isoExpr.M6_red
ENSG00000172954,isoExpr.M10_purple
ENSG00000158089,isoExpr.M6_red
ENSG00000162961,isoExpr.M3_brown
ENSG00000021574,isoExpr.M5_green
ENSG00000021574,isoExpr.M5_green
ENSG00000021574,isoExpr.M5_green
ENSG00000119820,isoExpr.M22_darkgreen
ENSG00000276334,isoExpr.M5_green
ENSG00000049323,isoExpr.M2_blue
ENSG00000119812,isoExpr.M26_darkorange
ENSG00000119812,isoExpr.M19_lightyellow
ENSG00000119812,isoExpr.M5_green
ENSG00000152133,isoExpr.M13_salmon
ENSG00000055332,isoExpr.M33_darkolivegreen
ENSG00000003509,isoExpr.M12_tan
ENSG00000115828,isoExpr.M6_red
ENSG00000163171,isoExpr.M9_magenta
ENSG00000119787,isoExpr.M2_blue
ENSG00000143889,isoExpr.M2_blue
ENSG00000143891,isoExpr.M2_blue
ENSG00000115875,isoExpr.M3_brown
ENSG00000115875,isoExpr.M3_brown
ENSG00000115875,isoExpr.M52_salmon4
ENSG00000115875,isoExpr.M12_tan
ENSG00000115875,isoExpr.M12_tan
ENSG00000115875,isoExpr.M52_salmon4
ENSG00000152147,isoExpr.M4_yellow
ENSG00000163214,isoExpr.M38_plum1
ENSG00000188010,isoExpr.M3_brown
ENSG00000152154,isoExpr.M46_brown4
ENSG00000138050,isoExpr.M15_midnightblue
ENSG00000138050,isoExpr.M26_darkorange
ENSG00000143924,isoExpr.M1_turquoise
ENSG00000115944,isoExpr.M50_thistle2
ENSG00000057935,isoExpr.M4_yellow
ENSG00000152518,isoExpr.M2_blue
ENSG00000115970,isoExpr.M53_palevioletred3
ENSG00000138036,isoExpr.M6_red
ENSG00000138078,isoExpr.M1_turquoise
ENSG00000138078,isoExpr.M30_steelblue
ENSG00000068784,isoExpr.M2_blue
ENSG00000171132,isoExpr.M1_turquoise
ENSG00000116016,isoExpr.M38_plum1
ENSG00000119878,isoExpr.M3_brown
ENSG00000171150,isoExpr.M5_green
ENSG00000180398,isoExpr.M1_turquoise
ENSG00000143933,isoExpr.M6_red
ENSG00000119888,isoExpr.M1_turquoise
ENSG00000095002,isoExpr.M15_midnightblue
ENSG00000116062,isoExpr.M12_tan
ENSG00000162869,isoExpr.M26_darkorange
ENSG00000179915,isoExpr.M1_turquoise
ENSG00000115239,isoExpr.M3_brown
ENSG00000115239,isoExpr.M3_brown
ENSG00000068912,isoExpr.M29_saddlebrown
ENSG00000170634,isoExpr.M3_brown
ENSG00000115306,isoExpr.M20_royalblue
ENSG00000237887,isoExpr.M23_darkturquoise
ENSG00000115310,isoExpr.M1_turquoise
ENSG00000115310,isoExpr.M15_midnightblue
ENSG00000115310,isoExpr.M4_yellow
ENSG00000115310,isoExpr.M42_lightcyan1
ENSG00000143947,isoExpr.M3_brown
ENSG00000115355,isoExpr.M5_green
ENSG00000115355,isoExpr.M5_green
ENSG00000163001,isoExpr.M3_brown
ENSG00000275052,isoExpr.M5_green
ENSG00000138035,isoExpr.M22_darkgreen
ENSG00000119866,isoExpr.M1_turquoise
ENSG00000119866,isoExpr.M14_cyan
ENSG00000119866,isoExpr.M1_turquoise
ENSG00000119866,isoExpr.M22_darkgreen
ENSG00000119866,isoExpr.M5_green
ENSG00000082898,isoExpr.M5_green
ENSG00000115484,isoExpr.M16_lightcyan
ENSG00000170340,isoExpr.M1_turquoise
ENSG00000115504,isoExpr.M1_turquoise
ENSG00000115504,isoExpr.M41_lightsteelblue1
ENSG00000014641,isoExpr.M6_red
ENSG00000169764,isoExpr.M39_orangered4
ENSG00000169764,isoExpr.M2_blue
ENSG00000197329,isoExpr.M38_plum1
ENSG00000119862,isoExpr.M1_turquoise
ENSG00000119844,isoExpr.M1_turquoise
ENSG00000119844,isoExpr.M2_blue
ENSG00000119844,isoExpr.M30_steelblue
ENSG00000179833,isoExpr.M13_salmon
ENSG00000115902,isoExpr.M1_turquoise
ENSG00000011523,isoExpr.M32_violet
ENSG00000138069,isoExpr.M8_pink
ENSG00000138071,isoExpr.M5_green
ENSG00000138071,isoExpr.M5_green
ENSG00000198369,isoExpr.M5_green
ENSG00000143971,isoExpr.M7_black
ENSG00000243667,isoExpr.M21_darkred
ENSG00000119865,isoExpr.M1_turquoise
ENSG00000115956,isoExpr.M4_yellow
ENSG00000169618,isoExpr.M2_blue
ENSG00000198380,isoExpr.M38_plum1
ENSG00000169599,isoExpr.M3_brown
ENSG00000124380,isoExpr.M12_tan
ENSG00000124380,isoExpr.M47_bisque4
ENSG00000059728,isoExpr.M20_royalblue
ENSG00000179818,isoExpr.M23_darkturquoise
ENSG00000169564,isoExpr.M3_brown
ENSG00000116001,isoExpr.M41_lightsteelblue1
ENSG00000116001,isoExpr.M32_violet
ENSG00000116005,isoExpr.M1_turquoise
ENSG00000143977,isoExpr.M3_brown
ENSG00000035141,isoExpr.M12_tan
ENSG00000075340,isoExpr.M6_red
ENSG00000075340,isoExpr.M1_turquoise
ENSG00000144043,isoExpr.M25_orange
ENSG00000124357,isoExpr.M14_cyan
ENSG00000075292,isoExpr.M7_black
ENSG00000003137,isoExpr.M1_turquoise
ENSG00000144036,isoExpr.M30_steelblue
ENSG00000144036,isoExpr.M39_orangered4
ENSG00000144040,isoExpr.M2_blue
ENSG00000135624,isoExpr.M3_brown
ENSG00000114956,isoExpr.M3_brown
ENSG00000114956,isoExpr.M4_yellow
ENSG00000114956,isoExpr.M3_brown
ENSG00000225439,isoExpr.M6_red
ENSG00000204843,isoExpr.M1_turquoise
ENSG00000204843,isoExpr.M1_turquoise
ENSG00000204843,isoExpr.M2_blue
ENSG00000204843,isoExpr.M32_violet
ENSG00000284308,isoExpr.M8_pink
ENSG00000005448,isoExpr.M3_brown
ENSG00000114993,isoExpr.M2_blue
ENSG00000239779,isoExpr.M3_brown
ENSG00000115275,isoExpr.M36_yellowgreen
ENSG00000115282,isoExpr.M4_yellow
ENSG00000115307,isoExpr.M3_brown
ENSG00000115317,isoExpr.M14_cyan
ENSG00000115318,isoExpr.M2_blue
ENSG00000135622,isoExpr.M2_blue
ENSG00000135622,isoExpr.M1_turquoise
ENSG00000135622,isoExpr.M49_plum2
ENSG00000005436,isoExpr.M11_greenyellow
ENSG00000270696,isoExpr.M13_salmon
ENSG00000162951,isoExpr.M1_turquoise
ENSG00000162951,isoExpr.M1_turquoise
ENSG00000162951,isoExpr.M1_turquoise
ENSG00000163541,isoExpr.M3_brown
ENSG00000034510,isoExpr.M3_brown
ENSG00000176407,isoExpr.M9_magenta
ENSG00000152291,isoExpr.M5_green
ENSG00000042493,isoExpr.M2_blue
ENSG00000168906,isoExpr.M3_brown
ENSG00000168887,isoExpr.M15_midnightblue
ENSG00000132300,isoExpr.M15_midnightblue
ENSG00000132305,isoExpr.M12_tan
ENSG00000132305,isoExpr.M12_tan
ENSG00000132305,isoExpr.M3_brown
ENSG00000132313,isoExpr.M16_lightcyan
ENSG00000068615,isoExpr.M1_turquoise
ENSG00000068615,isoExpr.M1_turquoise
ENSG00000068615,isoExpr.M1_turquoise
ENSG00000115561,isoExpr.M4_yellow
ENSG00000239305,isoExpr.M9_magenta
ENSG00000172071,isoExpr.M7_black
ENSG00000144029,isoExpr.M3_brown
ENSG00000144029,isoExpr.M29_saddlebrown
ENSG00000144026,isoExpr.M27_white
ENSG00000275111,isoExpr.M7_black
ENSG00000115041,isoExpr.M7_black
ENSG00000115042,isoExpr.M4_yellow
ENSG00000272913,isoExpr.M8_pink
ENSG00000229689,isoExpr.M5_green
ENSG00000158050,isoExpr.M1_turquoise
ENSG00000144028,isoExpr.M33_darkolivegreen
ENSG00000121152,isoExpr.M2_blue
ENSG00000196843,isoExpr.M4_yellow
ENSG00000114982,isoExpr.M2_blue
ENSG00000114982,isoExpr.M23_darkturquoise
ENSG00000114988,isoExpr.M2_blue
ENSG00000144199,isoExpr.M3_brown
ENSG00000277701,isoExpr.M5_green
ENSG00000230606,isoExpr.M51_thistle1
ENSG00000196912,isoExpr.M3_brown
ENSG00000135940,isoExpr.M3_brown
ENSG00000115073,isoExpr.M3_brown
ENSG00000144191,isoExpr.M2_blue
ENSG00000183513,isoExpr.M34_darkmagenta
ENSG00000115446,isoExpr.M50_thistle2
ENSG00000144182,isoExpr.M3_brown
ENSG00000185414,isoExpr.M3_brown
ENSG00000115514,isoExpr.M47_bisque4
ENSG00000273306,isoExpr.M28_skyblue
ENSG00000144218,isoExpr.M4_yellow
ENSG00000115526,isoExpr.M4_yellow
ENSG00000115539,isoExpr.M4_yellow
ENSG00000071082,isoExpr.M3_brown
ENSG00000236141,isoExpr.M2_blue
ENSG00000256637,isoExpr.M2_blue
ENSG00000256637,isoExpr.M2_blue
ENSG00000235597,isoExpr.M6_red
ENSG00000235597,isoExpr.M16_lightcyan
ENSG00000233639,isoExpr.M15_midnightblue
ENSG00000233639,isoExpr.M21_darkred
ENSG00000233639,isoExpr.M41_lightsteelblue1
ENSG00000233639,isoExpr.M2_blue
ENSG00000229743,isoExpr.M2_blue
ENSG00000135972,isoExpr.M3_brown
ENSG00000115641,isoExpr.M6_red
ENSG00000071051,isoExpr.M1_turquoise
ENSG00000115652,isoExpr.M16_lightcyan
ENSG00000115652,isoExpr.M51_thistle1
ENSG00000198075,isoExpr.M2_blue
ENSG00000186522,isoExpr.M2_blue
ENSG00000175772,isoExpr.M1_turquoise
ENSG00000183054,isoExpr.M16_lightcyan
ENSG00000169679,isoExpr.M2_blue
ENSG00000153107,isoExpr.M40_mediumpurple3
ENSG00000125630,isoExpr.M8_pink
ENSG00000125630,isoExpr.M18_lightgreen
ENSG00000125630,isoExpr.M24_darkgrey
ENSG00000144136,isoExpr.M3_brown
ENSG00000169607,isoExpr.M2_blue
ENSG00000189223,isoExpr.M3_brown
ENSG00000189223,isoExpr.M24_darkgrey
ENSG00000115084,isoExpr.M2_blue
ENSG00000175497,isoExpr.M1_turquoise
ENSG00000175497,isoExpr.M1_turquoise
ENSG00000088205,isoExpr.M24_darkgrey
ENSG00000125633,isoExpr.M18_lightgreen
ENSG00000125629,isoExpr.M28_skyblue
ENSG00000155368,isoExpr.M21_darkred
ENSG00000144120,isoExpr.M3_brown
ENSG00000115109,isoExpr.M2_blue
ENSG00000226479,isoExpr.M12_tan
ENSG00000144118,isoExpr.M1_turquoise
ENSG00000144118,isoExpr.M1_turquoise
ENSG00000163083,isoExpr.M2_blue
ENSG00000236859,isoExpr.M4_yellow
ENSG00000155438,isoExpr.M12_tan
ENSG00000211460,isoExpr.M2_blue
ENSG00000211460,isoExpr.M10_purple
ENSG00000260634,isoExpr.M1_turquoise
ENSG00000136717,isoExpr.M11_greenyellow
ENSG00000136717,isoExpr.M1_turquoise
ENSG00000163161,isoExpr.M33_darkolivegreen
ENSG00000163161,isoExpr.M7_black
ENSG00000163166,isoExpr.M7_black
ENSG00000136709,isoExpr.M33_darkolivegreen
ENSG00000136709,isoExpr.M12_tan
ENSG00000144233,isoExpr.M18_lightgreen
ENSG00000136715,isoExpr.M7_black
ENSG00000222014,isoExpr.M1_turquoise
ENSG00000136699,isoExpr.M4_yellow
ENSG00000136699,isoExpr.M1_turquoise
ENSG00000152082,isoExpr.M3_brown
ENSG00000136710,isoExpr.M14_cyan
ENSG00000136710,isoExpr.M8_pink
ENSG00000136710,isoExpr.M6_red
ENSG00000136718,isoExpr.M6_red
ENSG00000136718,isoExpr.M1_turquoise
ENSG00000178162,isoExpr.M2_blue
ENSG00000178162,isoExpr.M2_blue
ENSG00000178171,isoExpr.M46_brown4
ENSG00000178171,isoExpr.M1_turquoise
ENSG00000152102,isoExpr.M5_green
ENSG00000163040,isoExpr.M4_yellow
ENSG00000163040,isoExpr.M4_yellow
ENSG00000272769,isoExpr.M14_cyan
ENSG00000150551,isoExpr.M14_cyan
ENSG00000150551,isoExpr.M6_red
ENSG00000115839,isoExpr.M11_greenyellow
ENSG00000115839,isoExpr.M1_turquoise
ENSG00000048991,isoExpr.M1_turquoise
ENSG00000144224,isoExpr.M18_lightgreen
ENSG00000115866,isoExpr.M15_midnightblue
ENSG00000121966,isoExpr.M21_darkred
ENSG00000144229,isoExpr.M1_turquoise
ENSG00000257277,isoExpr.M46_brown4
ENSG00000257277,isoExpr.M1_turquoise
ENSG00000169554,isoExpr.M1_turquoise
ENSG00000169554,isoExpr.M1_turquoise
ENSG00000169554,isoExpr.M1_turquoise
ENSG00000169554,isoExpr.M39_orangered4
ENSG00000169554,isoExpr.M46_brown4
ENSG00000169554,isoExpr.M44_floralwhite
